item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01868,ORD00979,PROD0241,4,39756.42,15.0
ITEM01869,ORD00632,PROD0154,1,61719.51,40.0
ITEM01870,ORD01039,PROD0347,3,45889.49,25.0
ITEM01871,ORD01306,PROD0184,3,51289.18,0.0
ITEM01872,ORD00887,PROD0019,1,51578.82,10.0
ITEM01873,ORD00605,PROD0057,5,34469.45,10.0
ITEM01874,ORD00700,PROD0431,4,20750.32,10.0
ITEM01875,ORD00231,PROD0208,3,42451.53,20.0
ITEM01876,ORD00966,PROD0411,4,60550.61,0.0
ITEM01877,ORD00153,PROD0285,5,12603.54,15.0
ITEM01878,ORD00523,PROD0065,4,27687.67,50.0
ITEM01879,ORD01239,PROD0465,5,17537.01,0.0
ITEM01880,ORD00358,PROD0234,5,44365.75,20.0
ITEM01881,ORD00990,PROD0225,5,14241.29,40.0
ITEM01882,ORD01400,PROD0290,1,34740.37,10.0
ITEM01883,ORD00430,PROD0318,2,22743.45,0.0
ITEM01884,ORD01326,PROD0154,4,40091.03,10.0
ITEM01885,ORD00892,PROD0372,2,37990.61,5.0
ITEM01886,ORD00186,PROD0493,2,33817.1,25.0
ITEM01887,ORD00610,PROD0403,2,32161.41,0.0
ITEM01888,ORD00356,PROD0138,3,69612.46,10.0
ITEM01889,ORD00309,PROD0487,2,34074.75,0.0
ITEM01890,ORD01213,PROD0294,4,46956.24,5.0
ITEM01891,ORD01038,PROD0222,1,11981.85,0.0
ITEM01893,ORD00191,PROD0381,1,19997.77,5.0
ITEM01894,ORD00187,PROD0169,2,23155.59,20.0
ITEM01895,ORD00292,PROD0002,1,46543.37,10.0
ITEM01896,ORD00573,PROD0193,3,31424.03,20.0
ITEM01897,ORD01193,PROD0207,5,22786.24,0.0
ITEM01898,ORD01367,PROD0003,5,38668.98,10.0
ITEM01899,ORD01418,PROD0399,1,37300.13,0.0
ITEM01900,ORD00407,PROD0061,1,58579.62,0.0
ITEM01901,ORD00818,PROD0489,1,23171.63,5.0
ITEM01902,ORD00899,PROD0386,2,79984.21,25.0
ITEM01903,ORD00916,PROD0072,2,60389.91,30.0
ITEM01904,ORD00101,PROD0380,5,10270.48,40.0
ITEM01905,ORD00415,PROD0296,5,72588.88,0.0
ITEM01906,ORD01477,PROD0005,3,65167.45,5.0
ITEM01907,ORD00749,PROD0432,5,57869.41,10.0
ITEM01908,ORD00250,PROD0133,1,53218.52,0.0
ITEM01910,ORD00218,PROD0351,4,5434.54,0.0
ITEM01911,ORD00910,PROD0050,2,65066.81,40.0
ITEM01912,ORD00053,PROD0043,5,34045.81,30.0
ITEM01913,ORD00846,PROD0163,5,7020.33,10.0
ITEM01914,ORD00298,PROD0190,3,67071.3,10.0
ITEM01915,ORD00253,PROD0389,3,29735.43,0.0
ITEM01916,ORD00901,PROD0010,3,14128.78,25.0
ITEM01917,ORD01168,PROD0341,3,20118.83,0.0
ITEM01918,ORD01346,PROD0391,4,22739.77,10.0
ITEM01919,ORD00282,PROD0229,5,63347.56,15.0
ITEM01920,ORD00080,PROD0129,3,26306.23,25.0
ITEM01921,ORD00807,PROD0222,1,14159.85,0.0
ITEM01922,ORD01141,PROD0282,1,23630.65,25.0
ITEM01923,ORD00445,PROD0362,1,37356.66,15.0
ITEM01924,ORD00003,PROD0078,2,52373.97,10.0
ITEM01925,ORD01057,PROD0306,3,17289.17,40.0
ITEM01926,ORD01453,PROD0077,4,32608.88,0.0
ITEM01927,ORD00556,PROD0272,1,35038.77,10.0
ITEM01928,ORD00869,PROD0353,2,39225.31,10.0
ITEM01929,ORD00335,PROD0405,2,15402.52,10.0
ITEM01930,ORD01049,PROD0082,2,34865.37,5.0
ITEM01931,ORD00912,PROD0233,3,36275.81,0.0
ITEM01932,ORD00428,PROD0318,5,14432.12,40.0
ITEM01933,ORD01348,PROD0283,-1,81144.36,10.0
ITEM01934,ORD00472,PROD0352,1,7305.21,15.0
ITEM01935,ORD00153,PROD0403,3,38555.99,5.0
ITEM01936,ORD00646,PROD0010,4,15115.54,0.0
ITEM01937,ORD00496,PROD0017,5,49621.21,0.0
ITEM01939,ORD00142,PROD0044,2,37505.07,10.0
ITEM01940,ORD00714,PROD0235,1,29187.1,20.0
ITEM01941,ORD01107,PROD0382,2,43196.21,50.0
ITEM01942,ORD00340,PROD0066,4,64852.08,0.0
ITEM01943,ORD00913,PROD0046,3,25447.5,40.0
ITEM01944,ORD00081,PROD0367,4,63155.43,20.0
ITEM01945,ORD00572,PROD0223,2,3407.17,40.0
ITEM01946,ORD01319,PROD0396,3,27549.05,5.0
ITEM01947,ORD01233,PROD0372,3,24174.98,15.0
ITEM01948,ORD00261,PROD0458,4,34009.0,10.0
ITEM01949,ORD01390,PROD0113,3,39812.62,5.0
ITEM01950,ORD00207,PROD0495,5,8405.19,0.0
ITEM01951,ORD00676,PROD0122,4,34905.1,20.0
ITEM01952,ORD00060,PROD0409,2,35384.46,40.0
ITEM01953,ORD00423,PROD0159,2,14774.13,0.0
ITEM01954,ORD00559,PROD0180,4,19894.48,0.0
ITEM01955,ORD01467,PROD0210,2,71831.82,40.0
ITEM01956,ORD00387,PROD0388,2,41387.45,25.0
ITEM01957,ORD00313,PROD0343,4,31605.93,10.0
ITEM01958,ORD00715,PROD0002,4,62958.31,20.0
ITEM01959,ORD01226,PROD0199,4,7599.49,40.0
ITEM01960,ORD01465,PROD0439,-1,44348.89,40.0
ITEM01961,ORD01389,PROD0319,4,15162.28,25.0
ITEM01962,ORD00269,PROD0227,3,27186.28,20.0
ITEM01963,ORD00164,PROD0151,1,47866.92,15.0
ITEM01964,ORD00990,PROD0297,2,15016.03,5.0
ITEM01965,ORD00702,PROD0019,1,62393.47,25.0
ITEM01966,ORD00290,PROD0156,4,3367.46,50.0
ITEM01967,ORD01419,PROD0499,2,55201.13,5.0
ITEM01968,ORD01293,PROD0140,3,43475.03,0.0
ITEM01969,ORD01381,PROD0372,4,31356.55,10.0
ITEM01970,ORD01339,PROD0486,1,25944.54,5.0
ITEM01971,ORD00938,PROD0327,3,35344.45,15.0
ITEM01972,ORD01091,PROD0385,3,34619.42,0.0
ITEM01973,ORD01352,PROD0403,4,28938.74,15.0
ITEM01974,ORD00098,PROD0142,1,72188.74,20.0
ITEM01975,ORD01382,PROD0052,5,26517.88,10.0
ITEM01976,ORD00418,PROD0101,1,39922.52,10.0
ITEM01977,ORD01321,PROD0238,4,34872.55,0.0
ITEM01978,ORD00416,PROD0116,5,51274.63,20.0
ITEM01979,ORD00531,PROD0257,5,40583.48,25.0
ITEM01980,ORD00309,PROD0371,5,35942.76,0.0
ITEM01981,ORD00875,PROD0411,1,56525.71,50.0
ITEM01982,ORD00661,PROD0208,1,28319.01,5.0
ITEM01983,ORD00462,PROD0051,1,6089.1,0.0
ITEM01984,ORD00018,PROD0083,3,32143.14,5.0
ITEM01985,ORD00039,PROD0337,1,77457.59,25.0
ITEM01986,ORD00492,PROD0096,1,25305.5,0.0
ITEM01987,ORD00967,PROD0206,5,52602.77,20.0
ITEM01988,ORD01130,PROD0271,-2,52947.02,10.0
ITEM01989,ORD00363,PROD0052,5,27123.33,5.0
ITEM01990,ORD01123,PROD0030,1,54962.76,50.0
ITEM01991,ORD00760,PROD0104,4,42778.65,10.0
ITEM01992,ORD00823,PROD0304,1,72293.89,0.0
ITEM01993,ORD00723,PROD0414,1,62217.8,0.0
ITEM01994,ORD00651,PROD0471,1,84487.65,0.0
ITEM01995,ORD00886,PROD0385,1,41990.01,10.0
ITEM01996,ORD00425,PROD0239,5,59483.18,10.0
ITEM01997,ORD00241,PROD0400,4,70564.17,30.0
ITEM01998,ORD01103,PROD0080,3,29675.83,15.0
ITEM01999,ORD01255,PROD0316,1,27732.35,20.0
ITEM02000,ORD00664,PROD0133,3,43567.31,25.0
ITEM02001,ORD01081,PROD0326,5,38019.06,5.0
ITEM02002,ORD00930,PROD0187,1,72063.87,0.0
ITEM02003,ORD00696,PROD0491,2,66485.45,5.0
ITEM02004,ORD00153,PROD0085,1,36389.22,10.0
ITEM02005,ORD00470,PROD0086,4,31394.87,10.0
ITEM02006,ORD00059,PROD0002,4,61577.77,10.0
ITEM02007,ORD01047,PROD0029,4,2887.98,0.0
ITEM02008,ORD00677,PROD0213,1,5158.3,10.0
ITEM02009,ORD00064,PROD0263,5,27027.77,10.0
ITEM02010,ORD00312,PROD0428,2,143.13,15.0
ITEM02011,ORD00062,PROD0451,4,72468.39,0.0
ITEM02012,ORD00025,PROD0252,5,54875.12,0.0
ITEM02013,ORD00457,PROD0174,1,6031.67,10.0
ITEM02014,ORD00925,PROD0215,1,21388.44,30.0
ITEM02015,ORD00954,PROD0004,3,29541.87,10.0
ITEM02016,ORD00522,PROD0345,5,29502.26,5.0
ITEM02017,ORD00079,PROD0181,5,71391.09,0.0
ITEM02018,ORD00883,PROD0087,3,34299.4,0.0
ITEM02019,ORD01401,PROD0394,4,48649.36,40.0
ITEM02020,ORD00228,PROD0084,1,14644.57,5.0
ITEM02021,ORD00040,PROD0020,4,6455.55,15.0
ITEM02022,ORD00258,PROD0391,3,24986.82,25.0
ITEM02023,ORD01229,PROD0133,4,53548.1,0.0
ITEM02024,ORD01186,PROD0411,3,57313.06,0.0
ITEM02025,ORD01250,PROD0318,2,21015.47,10.0
ITEM02026,ORD00418,PROD0469,2,21041.16,0.0
ITEM02027,ORD00749,PROD0029,4,2919.09,30.0
ITEM02028,ORD00140,PROD0422,1,36831.04,0.0
ITEM02030,ORD00450,PROD0482,5,70298.21,20.0
ITEM02031,ORD01057,PROD0458,3,50009.87,25.0
ITEM02032,ORD01052,PROD0360,1,38417.2,15.0
ITEM02033,ORD00893,PROD0444,2,21600.8,0.0
ITEM02034,ORD01439,PROD0438,-1,23694.97,0.0
ITEM02035,ORD01090,PROD0006,1,1105.15,20.0
ITEM02037,ORD00483,PROD0162,1,76265.74,0.0
ITEM02038,ORD01144,PROD0189,4,28170.43,10.0
ITEM02039,ORD00458,PROD0187,5,66735.83,50.0
ITEM02040,ORD01340,PROD0358,-2,27093.15,0.0
ITEM02041,ORD01328,PROD0445,3,22857.57,0.0
ITEM02043,ORD00927,PROD0420,3,39500.78,30.0
ITEM02044,ORD00820,PROD0216,2,53259.23,10.0
ITEM02045,ORD01300,PROD0420,4,60005.64,25.0
ITEM02046,ORD00815,PROD0063,2,21155.42,10.0
ITEM02047,ORD01178,PROD0165,1,41545.37,0.0
ITEM02048,ORD00110,PROD0395,4,37007.79,30.0
ITEM02049,ORD00096,PROD0169,2,38548.31,0.0
ITEM02050,ORD00214,PROD0191,4,54303.72,10.0
ITEM02051,ORD00132,PROD0175,2,63845.83,5.0
ITEM02053,ORD00067,PROD0117,1,27510.74,0.0
ITEM02054,ORD01458,PROD0403,3,31464.06,20.0
ITEM02055,ORD00247,PROD0217,4,61735.77,0.0
ITEM02056,ORD00197,PROD0184,1,36438.89,0.0
ITEM02057,ORD00769,PROD0105,5,25274.15,10.0
ITEM02058,ORD01172,PROD0186,3,8380.71,20.0
ITEM02059,ORD00440,PROD0247,2,49929.01,10.0
ITEM02060,ORD01220,PROD0371,1,35842.1,10.0
ITEM02061,ORD00489,PROD0158,5,6061.43,0.0
ITEM02062,ORD00575,PROD0096,3,36442.73,25.0
ITEM02063,ORD00095,PROD0431,3,24111.25,20.0
ITEM02064,ORD01046,PROD0344,1,37763.08,0.0
ITEM02065,ORD01061,PROD0089,4,13576.46,15.0
ITEM02066,ORD00816,PROD0207,-4,30014.3,0.0
ITEM02067,ORD00599,PROD0265,1,26498.37,10.0
ITEM02068,ORD00978,PROD0220,1,8133.88,10.0
ITEM02069,ORD01470,PROD0457,2,66136.87,0.0
ITEM02070,ORD00772,PROD0485,2,2491.58,40.0
ITEM02071,ORD00566,PROD0107,4,52341.42,10.0
ITEM02072,ORD01316,PROD0355,5,33025.99,0.0
ITEM02073,ORD00755,PROD0458,5,43665.28,25.0
ITEM02074,ORD00880,PROD0311,1,28850.14,20.0
ITEM02075,ORD00757,PROD0265,5,27595.11,50.0
ITEM02076,ORD01480,PROD0303,2,19730.58,0.0
ITEM02077,ORD00172,PROD0172,2,31014.97,0.0
ITEM02078,ORD00279,PROD0178,5,55555.5,40.0
ITEM02079,ORD01209,PROD0310,4,46857.93,0.0
ITEM02080,ORD00950,PROD0215,3,23594.06,10.0
ITEM02081,ORD01194,PROD0231,3,2333.54,20.0
ITEM02082,ORD00001,PROD0161,3,2298.16,10.0
ITEM02083,ORD01343,PROD0030,5,75736.13,10.0
ITEM02084,ORD01005,PROD0238,3,40863.03,5.0
ITEM02085,ORD00928,PROD0082,1,26563.39,10.0
ITEM02086,ORD00361,PROD0442,5,32645.52,0.0
ITEM02087,ORD00820,PROD0433,2,41890.58,25.0
ITEM02088,ORD01225,PROD0384,4,74364.34,20.0
ITEM02089,ORD00755,PROD0093,2,21618.95,0.0
ITEM02090,ORD00446,PROD0330,1,46162.34,0.0
ITEM02091,ORD00019,PROD0039,3,55645.29,15.0
ITEM02092,ORD00178,PROD0251,1,52912.64,40.0
ITEM02093,ORD00543,PROD0055,1,1160.01,20.0
ITEM02094,ORD00551,PROD0081,5,5565.07,5.0
ITEM02095,ORD01241,PROD0148,5,7107.9,10.0
ITEM02096,ORD00455,PROD0284,3,23244.86,0.0
ITEM02097,ORD00485,PROD0054,5,69877.0,0.0
ITEM02098,ORD00553,PROD0300,2,33363.64,0.0
ITEM02099,ORD00125,PROD0461,-4,36443.74,50.0
ITEM02100,ORD01174,PROD0292,1,21094.7,0.0
ITEM02101,ORD01404,PROD0456,4,17596.94,0.0
ITEM02102,ORD00061,PROD0425,4,31214.38,10.0
ITEM02103,ORD00848,PROD0445,4,13653.12,30.0
ITEM02104,ORD00243,PROD0389,2,20500.64,25.0
ITEM02105,ORD00805,PROD0042,2,61103.96,10.0
ITEM02106,ORD01148,PROD0399,3,26210.88,15.0
ITEM02107,ORD00820,PROD0482,5,40364.72,0.0
ITEM02108,ORD00976,PROD0095,4,39856.47,0.0
ITEM02109,ORD00084,PROD0470,5,15664.85,0.0
ITEM02110,ORD00189,PROD0058,4,69001.8,0.0
ITEM02111,ORD00853,PROD0143,4,3409.21,40.0
ITEM02112,ORD00864,PROD0469,5,17344.68,0.0
ITEM02113,ORD01413,PROD0289,4,10092.49,20.0
ITEM02114,ORD00658,PROD0167,2,37920.48,30.0
ITEM02115,ORD00577,PROD0316,5,24573.7,5.0
ITEM02116,ORD00497,PROD0358,5,32738.37,0.0
ITEM02117,ORD00438,PROD0237,4,49903.27,0.0
ITEM02118,ORD00587,PROD0441,5,19544.2,0.0
ITEM02119,ORD00102,PROD0199,1,5074.9,0.0
ITEM02120,ORD00436,PROD0396,4,23249.79,0.0
ITEM02121,ORD01400,PROD0426,4,3341.96,10.0
ITEM02122,ORD01033,PROD0331,2,30313.96,10.0
ITEM02123,ORD01335,PROD0086,3,31303.51,5.0
ITEM02124,ORD00442,PROD0106,3,11723.45,15.0
ITEM02125,ORD00567,PROD0321,1,40313.33,10.0
ITEM02126,ORD00080,PROD0001,5,63817.25,10.0
ITEM02127,ORD01113,PROD0418,4,25434.93,50.0
ITEM02128,ORD00554,PROD0386,1,66519.06,0.0
ITEM02130,ORD00651,PROD0432,5,55017.75,0.0
ITEM02131,ORD00160,PROD0096,3,34411.22,20.0
ITEM02132,ORD00829,PROD0484,2,62043.93,15.0
ITEM02133,ORD00080,PROD0144,5,28244.66,30.0
ITEM02134,ORD00270,PROD0300,2,23173.67,5.0
ITEM02135,ORD00336,PROD0099,2,32706.42,0.0
ITEM02136,ORD00318,PROD0086,1,25831.16,0.0
ITEM02137,ORD01308,PROD0415,3,64529.46,5.0
ITEM02138,ORD00374,PROD0499,5,51692.5,30.0
ITEM02139,ORD00227,PROD0116,3,72870.72,5.0
ITEM02140,ORD00738,PROD0368,1,77148.8,0.0
ITEM02141,ORD00024,PROD0208,5,34506.47,25.0
ITEM02142,ORD00673,PROD0146,2,63265.13,15.0
ITEM02143,ORD00355,PROD0387,2,15949.67,25.0
ITEM02144,ORD00730,PROD0151,4,58569.74,30.0
ITEM02145,ORD01262,PROD0304,1,64559.76,25.0
ITEM02146,ORD00458,PROD0014,5,25029.61,50.0
ITEM02147,ORD00633,PROD0119,3,33249.5,20.0
ITEM02148,ORD01450,PROD0047,5,57545.51,0.0
ITEM02149,ORD01367,PROD0400,5,55589.8,5.0
ITEM02150,ORD00788,PROD0465,5,29967.5,15.0
ITEM02151,ORD00594,PROD0488,2,23614.33,0.0
ITEM02152,ORD00182,PROD0255,1,12939.1,10.0
ITEM02153,ORD01244,PROD0159,3,15608.85,0.0
ITEM02154,ORD01103,PROD0465,2,17611.97,10.0
ITEM02155,ORD00968,PROD0444,1,22295.42,10.0
ITEM02156,ORD00937,PROD0462,5,8580.45,50.0
ITEM02157,ORD00476,PROD0051,2,5396.4,5.0
ITEM02158,ORD01452,PROD0039,1,52030.87,10.0
ITEM02159,ORD01465,PROD0119,2,48218.25,40.0
ITEM02160,ORD01454,PROD0438,4,34065.22,5.0
ITEM02161,ORD01334,PROD0342,4,4885.38,0.0
ITEM02162,ORD00042,PROD0053,2,77373.25,20.0
ITEM02163,ORD00647,PROD0456,1,21823.42,10.0
ITEM02164,ORD00704,PROD0393,1,37651.0,10.0
ITEM02165,ORD00427,PROD0082,5,30168.56,30.0
ITEM02166,ORD00787,PROD0162,3,76870.66,0.0
ITEM02167,ORD00390,PROD0086,1,34004.94,5.0
ITEM02168,ORD01327,PROD0118,3,64106.62,0.0
ITEM02169,ORD00634,PROD0049,2,5908.06,0.0
ITEM02170,ORD00862,PROD0328,2,51640.76,15.0
ITEM02171,ORD01224,PROD0026,-4,57333.36,10.0
ITEM02172,ORD00413,PROD0303,2,17450.25,0.0
ITEM02173,ORD00223,PROD0310,3,51628.08,15.0
ITEM02174,ORD00207,PROD0129,2,36459.32,40.0
ITEM02175,ORD01311,PROD0257,3,34176.12,15.0
ITEM02176,ORD01251,PROD0346,5,44548.54,20.0
ITEM02177,ORD01175,PROD0303,1,14520.21,5.0
ITEM02178,ORD01259,PROD0278,1,52403.0,10.0
ITEM02179,ORD00874,PROD0325,5,570.48,0.0
ITEM02180,ORD00481,PROD0107,2,56502.41,10.0
ITEM02181,ORD00446,PROD0286,1,58568.67,5.0
ITEM02182,ORD00793,PROD0317,2,35066.81,5.0
ITEM02183,ORD00829,PROD0367,3,69875.93,40.0
ITEM02184,ORD00901,PROD0141,5,20380.82,5.0
ITEM02185,ORD01397,PROD0258,3,23392.82,20.0
ITEM02186,ORD00364,PROD0272,-5,31561.28,0.0
ITEM02187,ORD01248,PROD0397,4,33494.15,20.0
ITEM02188,ORD01399,PROD0245,2,47641.55,0.0
ITEM02189,ORD00269,PROD0261,4,38611.31,0.0
ITEM02190,ORD01221,PROD0300,3,32111.75,5.0
ITEM02191,ORD00669,PROD0111,3,51490.13,20.0
ITEM02192,ORD01130,PROD0042,-4,75735.99,0.0
ITEM02193,ORD01458,PROD0082,3,22309.65,0.0
ITEM02194,ORD00106,PROD0055,3,1238.37,20.0
ITEM02195,ORD01308,PROD0340,4,15028.49,0.0
ITEM02196,ORD00027,PROD0453,4,1461.75,0.0
ITEM02197,ORD00551,PROD0211,3,11441.47,30.0
ITEM02198,ORD00747,PROD0331,2,24052.87,20.0
ITEM02199,ORD00320,PROD0126,1,77010.04,0.0
ITEM02200,ORD00820,PROD0294,1,29898.69,20.0
ITEM02201,ORD01265,PROD0311,4,43703.06,5.0
ITEM02202,ORD00784,PROD0426,1,3877.94,0.0
ITEM02203,ORD01363,PROD0205,3,31437.26,25.0
ITEM02204,ORD00440,PROD0027,3,59210.0,10.0
ITEM02205,ORD01020,PROD0095,3,31351.15,15.0
ITEM02206,ORD00636,PROD0010,5,19459.36,0.0
ITEM02207,ORD00791,PROD0378,5,33044.66,0.0
ITEM02208,ORD01228,PROD0190,5,69490.76,15.0
ITEM02209,ORD01091,PROD0069,4,18386.69,0.0
ITEM02210,ORD00099,PROD0487,4,49149.17,25.0
ITEM02211,ORD01460,PROD0356,1,7544.91,30.0
ITEM02212,ORD00112,PROD0074,1,25355.57,5.0
ITEM02213,ORD00578,PROD0144,4,30958.19,25.0
ITEM02214,ORD00420,PROD0029,4,2526.44,25.0
ITEM02215,ORD01193,PROD0201,5,40980.82,20.0
ITEM02216,ORD01109,PROD0182,5,6482.01,5.0
ITEM02217,ORD00156,PROD0238,3,33066.01,10.0
ITEM02218,ORD01032,PROD0228,2,69403.67,25.0
ITEM02219,ORD00003,PROD0345,2,20171.29,20.0
ITEM02220,ORD00658,PROD0059,5,49432.74,0.0
ITEM02221,ORD00798,PROD0365,-4,40982.52,0.0
ITEM02222,ORD00642,PROD0481,1,32705.47,5.0
ITEM02223,ORD00457,PROD0142,-3,75737.9,0.0
ITEM02224,ORD00011,PROD0384,2,51099.26,10.0
ITEM02225,ORD00040,PROD0338,5,83601.27,5.0
ITEM02226,ORD01229,PROD0487,1,44468.17,10.0
ITEM02227,ORD00221,PROD0355,3,34741.45,15.0
ITEM02228,ORD00881,PROD0093,1,31219.25,25.0
ITEM02229,ORD00441,PROD0451,1,60335.65,10.0
ITEM02230,ORD00631,PROD0440,5,35224.17,10.0
ITEM02231,ORD01391,PROD0011,4,41068.31,15.0
ITEM02232,ORD00871,PROD0290,3,36826.02,15.0
ITEM02233,ORD00342,PROD0022,3,89408.31,10.0
ITEM02234,ORD00409,PROD0228,3,51734.55,0.0
ITEM02235,ORD00918,PROD0255,3,11066.72,5.0
ITEM02236,ORD00328,PROD0400,2,55658.26,10.0
ITEM02237,ORD00805,PROD0200,4,47169.31,10.0
ITEM02238,ORD00375,PROD0006,3,1005.8,20.0
ITEM02239,ORD00828,PROD0190,4,68868.99,25.0
ITEM02240,ORD00210,PROD0071,5,57929.13,0.0
ITEM02241,ORD00793,PROD0353,2,42874.98,10.0
ITEM02242,ORD00487,PROD0376,1,8810.87,15.0
ITEM02243,ORD00750,PROD0491,3,48963.76,0.0
ITEM02244,ORD00577,PROD0448,3,42796.09,10.0
ITEM02245,ORD00090,PROD0484,1,60754.57,5.0
ITEM02246,ORD00933,PROD0143,5,2471.72,15.0
ITEM02247,ORD01105,PROD0428,5,210.59,20.0
ITEM02248,ORD01263,PROD0245,3,61757.12,15.0
ITEM02249,ORD00199,PROD0026,4,50275.98,20.0
ITEM02250,ORD00757,PROD0151,5,40726.64,40.0
ITEM02251,ORD00129,PROD0268,2,40245.55,10.0
ITEM02252,ORD00261,PROD0203,1,6183.18,10.0
ITEM02253,ORD00779,PROD0232,3,38809.8,25.0
ITEM02254,ORD01135,PROD0132,4,61138.57,0.0
ITEM02255,ORD00948,PROD0449,2,7810.89,10.0
ITEM02256,ORD01089,PROD0474,1,43422.92,5.0
ITEM02257,ORD00058,PROD0153,1,4047.03,10.0
ITEM02258,ORD00727,PROD0419,5,33462.58,10.0
ITEM02259,ORD00843,PROD0481,4,29453.9,10.0
ITEM02260,ORD00696,PROD0357,1,8683.01,0.0
ITEM02261,ORD01458,PROD0265,1,19682.83,15.0
ITEM02262,ORD00749,PROD0333,5,35641.22,5.0
ITEM02263,ORD01049,PROD0149,3,67220.99,10.0
ITEM02264,ORD01293,PROD0452,3,53469.41,30.0
ITEM02265,ORD01016,PROD0117,4,27108.11,0.0
ITEM02266,ORD00015,PROD0218,2,30952.55,0.0
ITEM02267,ORD00922,PROD0203,4,5402.59,15.0
ITEM02268,ORD01180,PROD0012,4,14551.46,20.0
ITEM02269,ORD00326,PROD0455,5,38396.0,30.0
ITEM02270,ORD00405,PROD0094,4,38316.16,10.0
ITEM02271,ORD01119,PROD0440,5,38295.09,15.0
ITEM02272,ORD00285,PROD0398,1,23418.88,20.0
ITEM02273,ORD01112,PROD0232,5,32476.39,10.0
ITEM02274,ORD01472,PROD0112,3,23632.7,15.0
ITEM02275,ORD00926,PROD0414,4,85255.38,10.0
ITEM02276,ORD01350,PROD0106,2,11622.61,5.0
ITEM02277,ORD00405,PROD0417,5,14805.03,15.0
ITEM02278,ORD01067,PROD0445,4,21921.42,50.0
ITEM02279,ORD00135,PROD0013,3,27174.46,20.0
ITEM02280,ORD00814,PROD0327,1,32974.95,25.0
ITEM02281,ORD00470,PROD0327,2,32545.45,0.0
ITEM02282,ORD00936,PROD0061,1,69024.88,0.0
ITEM02283,ORD00964,PROD0439,1,58607.92,10.0
ITEM02284,ORD00072,PROD0206,4,78949.79,0.0
ITEM02285,ORD01432,PROD0201,1,38908.37,20.0
ITEM02286,ORD01238,PROD0206,5,82294.56,30.0
ITEM02287,ORD01461,PROD0347,1,71911.1,10.0
ITEM02288,ORD00807,PROD0484,5,83013.64,0.0
ITEM02289,ORD01156,PROD0429,5,64860.74,0.0
ITEM02290,ORD01487,PROD0291,2,5974.52,10.0
ITEM02291,ORD00615,PROD0288,3,14515.41,40.0
ITEM02292,ORD00095,PROD0394,2,51148.57,10.0
ITEM02293,ORD00846,PROD0235,1,43831.85,10.0
ITEM02294,ORD01280,PROD0422,5,55447.82,0.0
ITEM02295,ORD01380,PROD0208,2,34630.07,0.0
ITEM02296,ORD01404,PROD0368,5,77658.34,15.0
ITEM02297,ORD00408,PROD0341,1,23778.36,15.0
ITEM02298,ORD00830,PROD0122,3,62166.89,15.0
ITEM02299,ORD00878,PROD0328,1,71127.29,0.0
ITEM02300,ORD00051,PROD0184,5,56739.69,40.0
ITEM02301,ORD00719,PROD0231,4,1760.99,10.0
ITEM02302,ORD00270,PROD0033,5,62856.87,10.0
ITEM02303,ORD01373,PROD0002,5,57777.77,10.0
ITEM02304,ORD00880,PROD0491,2,89148.75,10.0
ITEM02305,ORD00980,PROD0263,3,39941.09,15.0
ITEM02306,ORD00954,PROD0126,2,73025.72,20.0
ITEM02307,ORD00899,PROD0356,1,11334.56,10.0
ITEM02308,ORD00157,PROD0276,4,45728.82,10.0
ITEM02309,ORD00591,PROD0475,4,41834.46,40.0
ITEM02310,ORD00451,PROD0139,1,74547.3,5.0
ITEM02311,ORD01114,PROD0331,1,34179.29,0.0
ITEM02312,ORD01410,PROD0334,5,56171.33,30.0
ITEM02313,ORD00698,PROD0337,5,53439.86,0.0
ITEM02314,ORD00687,PROD0001,4,52440.3,20.0
ITEM02315,ORD00883,PROD0059,5,68168.66,40.0
ITEM02316,ORD00568,PROD0212,1,39331.1,10.0
ITEM02317,ORD00198,PROD0025,5,34258.95,15.0
ITEM02318,ORD01492,PROD0017,1,67448.16,10.0
ITEM02319,ORD00815,PROD0206,2,56742.03,15.0
ITEM02320,ORD00050,PROD0213,3,6900.13,25.0
ITEM02321,ORD01304,PROD0432,1,46507.53,15.0
ITEM02322,ORD00293,PROD0010,5,16839.48,10.0
ITEM02323,ORD00867,PROD0297,5,25721.3,0.0
ITEM02324,ORD00115,PROD0332,3,49093.67,0.0
ITEM02325,ORD00934,PROD0215,4,21148.94,30.0
ITEM02326,ORD01054,PROD0351,5,5028.61,30.0
ITEM02327,ORD00226,PROD0198,2,15273.75,20.0
ITEM02328,ORD01198,PROD0208,1,30866.28,10.0
ITEM02329,ORD00740,PROD0272,1,30241.87,0.0
ITEM02330,ORD01173,PROD0062,2,50799.57,50.0
ITEM02331,ORD00633,PROD0216,3,50905.9,0.0
ITEM02332,ORD01208,PROD0112,5,21200.07,5.0
ITEM02333,ORD01437,PROD0334,3,37995.61,5.0
ITEM02334,ORD01409,PROD0268,4,51685.31,30.0
ITEM02335,ORD01249,PROD0042,3,52703.55,25.0
ITEM02336,ORD00640,PROD0477,3,7029.24,0.0
ITEM02337,ORD00649,PROD0449,4,7743.62,10.0
ITEM02338,ORD01257,PROD0300,2,20992.27,40.0
ITEM02339,ORD01316,PROD0235,1,35432.39,0.0
ITEM02340,ORD01486,PROD0466,4,16683.43,10.0
