order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status
O0000260,2025-10-29 07:00:00,C00982,P00377,S016,4,18851.23,0.1,71634.67,CARD,cancelled
O0000261,2025-11-01 09:03:00,C01016,P00162,S054,3,83084.21,0.0,236790.0,COD,shipped
O0000262,2025-12-19 06:45:00,C00902,P00674,S059,1,78106.97,0.05,66390.92,UPI,delivered
O0000263,2025-10-08 17:41:00,,P00146,S016,1,7430.37,0.0,6687.33,COD,returned
O0000264,2026-01-23 02:58:00,C00641,P00215,S047,5,68471.77,0.1,308122.97,CARD,cancelled
O0000265,2026-02-07 14:16:00,C00200,P00116,S064,3,52433.96,0.05,133706.6,CARD,delivered
O0000266,2026-03-27 16:26:00,C00912,P00456,S060,3,38540.65,0.15,109840.85,CARD,returned
O0000267,2026-01-19 12:43:00,C00799,P00480,S001,3,72983.1,0.0,208001.84,COD,delivered
O0000268,2026-03-15 01:59:00,C02200,P00065,S004,3,54672.39,0.1,139414.59,COD,returned
O0000269,2026-03-18 01:02:00,C00730,P00747,S017,1,44208.86,0.0,37577.53,COD,delivered
O0000270,2025-12-21 14:42:00,C00109,P00619,S039,2,30615.63,0.05,52046.57,UPI,delivered
O0000271,2026-01-10 16:51:00,C00144,P00204,S016,1,13122.94,0.05,12466.79,NETBANKING,returned
O0000272,2025-12-28 11:45:00,C00721,P00739,S004,2,77911.66,0.05,132449.82,NETBANKING,delivered
O0000273,2025-12-28 04:46:00,C00874,P00241,S019,3,76016.38,0.05,205244.23,CARD,cancelled
O0000274,2025-11-28 22:39:00,C00006,P00295,S047,2,38049.19,0.15,72293.46,CARD,shipped
O0000275,2025-11-27 04:14:00,C02078,P00359,S005,4,37810.18,0.15,151240.72,NETBANKING,delivered
O0000276,2025-10-13 17:29:00,C01594,P00622,S064,1,19552.66,0.0,18575.03,CARD,delivered
O0000277,2026-01-06 01:06:00,C00639,P00406,S013,1,13355.18,0.1,13355.18,CARD,returned
O0000278,2026-03-23 17:40:00,C02020,P00683,S056,2,19761.05,0.1,39522.1,COD,cancelled
O0000279,2026-01-31 06:20:00,C00537,P00149,S027,4,21283.3,0.05,76619.88,CARD,delivered
O0000280,2025-11-11 22:32:00,C02489,P00300,S033,1,19012.41,0.05,19012.41,COD,returned
O0000281,2026-03-21 23:36:00,C00732,P00752,S046,2,9307.16,0.15,17683.6,UPI,cancelled
O0000282,2025-11-16 19:21:00,C01596,P00249,S062,2,40514.44,0.05,81028.88,UPI,delivered
O0000283,2026-02-14 01:17:00,C01130,P00108,S031,4,440.53,0.0,1497.8,NETBANKING,shipped
O0000284,2025-11-28 17:19:00,C00609,P00014,S010,1,20691.54,0.05,18622.39,NETBANKING,delivered
O0000285,2026-01-11 21:03:00,C01636,P00235,S074,5,33311.51,0.15,149901.8,COD,cancelled
O0000286,2025-10-17 10:46:00,C00185,P00371,S041,3,8584.95,0.1,21891.62,UPI,delivered
O0000287,2026-03-10 21:04:00,C01097,P00074,S010,3,54798.93,0.1,139737.27,COD,cancelled
O0000288,2025-12-09 00:36:00,C02427,P00217,S042,1,40822.83,0.15,34699.41,NETBANKING,shipped
O0000289,2025-11-17 01:30:00,C01039,P00173,S056,1,7162.54,0.05,7162.54,UPI,delivered
O0000290,2026-03-09 20:31:00,C00614,P00315,S010,1,33601.76,0.05,33601.76,CARD,cancelled
O0000291,2026-03-08 12:29:00,C01663,P00038,S073,5,1942.77,0.15,8256.77,CARD,delivered
O0000292,2025-11-12 13:31:00,C02466,P00789,S024,4,18616.48,0.05,74465.92,NETBANKING,cancelled
O0000293,2026-03-22 00:29:00,C02232,P00431,S046,3,9697.27,0.05,24728.04,CARD,returned
O0000294,2026-03-28 22:19:00,C01566,P00337,S040,2,53756.74,0.05,107513.48,UPI,returned
O0000295,2026-03-22 23:50:00,C00745,P00239,S016,5,64700.15,0.05,291150.67,UPI,delivered
O0000296,2025-10-31 18:04:00,C01992,P00388,S035,3,31334.27,0.1,84602.53,NETBANKING,shipped
O0000297,2026-01-31 00:45:00,C00575,P00431,S072,1,unknown,0.15,bad_amount,NETBANKING,shipped
O0000298,2025-12-19 17:42:00,C01220,P00587,S058,4,46799.63,0.15,159118.74,COD,delivered
O0000299,2026-01-16 06:24:00,C01053,P00339,S005,3,78191.92,0.0,234575.76,NETBANKING,delivered
O0000300,2025-12-30 10:44:00,C00155,P00603,S050,2,34919.69,0.1,66347.41,NETBANKING,returned
O0000301,2025-11-17 14:28:00,C00563,P00583,S049,1,14947.56,0.05,13452.8,COD,delivered
O0000302,2025-10-13 22:23:00,C00735,P00377,S045,5,82374.84,0.0,411874.2,CARD,returned
O0000303,2025-11-11 14:26:00,C00962,P00081,S041,2,78191.92,0.1,140745.46,COD,returned
O0000304,2026-01-09 11:59:00,C01016,P00306,S043,3,42885.89,0.1,109359.02,COD,delivered
O0000305,2025-12-18 22:16:00,C00497,P00406,S073,1,68644.21,0.05,61779.79,CARD,shipped
O0000306,2025-12-10 18:28:00,C01680,P00271,S003,3,38830.73,0.05,104842.97,CARD,delivered
O0000307,2025-10-13 18:21:00,C02480,P00741,S062,5,5620.83,0.05,26698.94,COD,delivered
O0000308,2025-12-03 05:06:00,C00529,P00063,S023,1,44900.37,0.0,38165.31,NETBANKING,delivered
O0000309,2026-01-31 10:19:00,C01176,P00646,S053,5,51437.39,0.1,244327.6,COD,cancelled
O0000310,2026-02-27 04:54:00,C00042,P00044,S039,2,6961.32,0.1,13226.51,NETBANKING,shipped
O0000311,2026-01-06 02:09:00,C00113,P00145,S046,5,78587.43,0.0,392937.15,CARD,delivered
O0000312,2025-11-22 23:55:00,C01460,P00542,S051,4,2808.32,0.05,9548.29,COD,returned
O0000313,2025-12-26 20:43:00,C00324,P00588,S028,4,30753.26,0.0,104561.08,COD,shipped
O0000314,2026-02-19 09:12:00,C01625,P00398,S029,3,9697.27,0.0,26182.63,UPI,delivered
O0000315,2026-02-16 17:23:00,C00752,P00196,S053,1,58841.88,0.05,52957.69,CARD,delivered
O0000316,2025-12-03 06:19:00,C01086,P00417,S027,4,73390.3,0.0,278883.14,UPI,shipped
O0000317,2025-11-29 21:28:00,C02213,P00029,S005,5,7233.88,0.1,30743.99,CARD,returned
O0000318,2025-12-11 12:48:00,C00368,P00663,S063,5,41566.57,0.15,197441.21,COD,delivered
O0000319,2026-01-28 08:12:00,C01305,P00060,S020,1,1512.19,0.05,1436.58,COD,delivered
O0000320,2025-11-11 05:52:00,C01730,P00401,S044,5,19780.97,0.05,89014.37,NETBANKING,shipped
O0000321,2026-04-05 05:12:00,C00958,P00010,S018,2,47851.67,0.0,90918.17,CARD,shipped
O0000322,2026-01-11 18:06:00,C00941,P00023,S029,2,58841.88,0.05,117683.76,COD,cancelled
O0000323,2026-01-28 14:04:00,C01869,P00374,S002,1,32039.5,0.15,27233.58,NETBANKING,delivered
O0000324,2026-01-31 19:39:00,C01021,P00767,S008,3,3711.25,0.05,10020.38,COD,shipped
O0000325,2025-11-23 01:05:00,C01998,P00175,S031,2,18616.48,0.0,33509.66,CARD,shipped
O0000326,2026-04-02 04:02:00,C01878,P00070,S075,2,68187.0,0.0,122736.6,UPI,cancelled
O0000327,2026-04-02 05:10:00,C01530,P00060,S057,2,73390.3,0.15,146780.6,COD,returned
O0000328,2026-01-27 23:49:00,C01316,P00267,S053,1,9724.96,0.0,8266.22,CARD,shipped
O0000329,2025-10-13 12:23:00,C00632,P00694,S061,5,6646.48,0.05,28247.54,COD,returned
O0000330,2025-10-17 05:09:00,C02396,P00705,S044,3,31775.22,0.15,95325.66,NETBANKING,returned
O0000331,2025-12-12 22:16:00,C01014,P00498,S032,5,51487.64,0.05,244566.29,NETBANKING,returned
O0000332,2025-10-20 05:06:00,C00194,P00123,S068,2,36333.32,0.15,72666.64,UPI,delivered
O0000333,2026-03-28 11:44:00,C00303,P00466,S007,5,7233.88,0.15,36169.4,COD,delivered
O0000334,2026-03-11 07:38:00,C02408,P00635,S033,2,36875.57,0.1,73751.14,CARD,returned
O0000335,2025-12-21 23:56:00,C00708,P00180,S019,1,67853.0,0.15,67853.0,NETBANKING,shipped
O0000336,2025-12-03 07:35:00,C00088,P00370,S038,4,78380.74,0.05,297846.81,CARD,delivered
O0000337,2026-01-05 05:24:00,C02422,P00662,S049,3,48813.44,0.05,131796.29,CARD,delivered
O0000338,2026-03-27 17:52:00,C01206,P00310,S057,2,51425.08,0.0,92565.14,COD,returned
O0000339,2026-02-10 15:32:00,C00049,P00278,S060,5,6139.0,0.0,27625.5,CARD,delivered
O0000340,2026-01-04 19:43:00,C00293,P00627,S041,4,73997.56,0.05,266391.22,NETBANKING,cancelled
O0000341,2025-12-05 19:44:00,C00857,P00164,S041,2,17806.09,0.15,30270.35,CARD,shipped
O0000342,2025-11-17 14:58:00,C00699,P00164,S046,4,85215.81,0.05,306776.92,UPI,cancelled
O0000343,2025-10-21 12:22:00,C02477,P00138,S004,5,80804.46,0.1,383821.18,CARD,delivered
O0000344,2026-03-01 09:07:00,C00895,P00044,S020,1,75229.69,0.1,63945.24,COD,returned
O0000345,2026-01-11 07:27:00,,P00177,S038,2,2194.3,0.05,4169.17,UPI,cancelled
O0000346,2026-01-05 02:21:00,C02258,P00348,S013,3,71673.79,0.05,215021.37,CARD,delivered
O0000347,2025-11-27 20:34:00,C02351,P00548,S029,1,9818.72,0.05,8836.85,UPI,delivered
O0000348,2025-11-15 04:06:00,C01525,P00768,S038,2,12387.77,0.0,24775.54,COD,returned
O0000349,2025-11-09 13:34:00,C01645,P00306,S002,4,67394.88,0.0,229142.59,UPI,returned
O0000350,2025-12-23 08:35:00,C01267,P00313,S018,5,28646.51,0.0,121747.67,UPI,cancelled
O0000351,2025-11-15 18:59:00,C02149,P00492,S032,5,44067.06,0.1,187285.0,COD,cancelled
O0000352,2026-03-13 12:18:00,C00487,P00611,S056,4,7726.84,0.05,27816.62,CARD,shipped
O0000353,2026-03-18 05:07:00,C00594,P00184,S010,5,54447.66,0.05,231402.56,CARD,delivered
O0000354,2025-12-18 22:04:00,C01037,P00545,S028,1,42029.99,0.0,39928.49,COD,cancelled
O0000355,2026-02-08 18:49:00,C01829,P00158,S053,1,19639.92,0.1,16693.93,UPI,delivered
O0000356,2026-02-09 22:12:00,C00234,P00225,S056,1,26654.44,0.15,26654.44,NETBANKING,delivered
O0000357,2026-04-07 22:47:00,C00256,P00006,S045,2,19761.05,0.05,39522.1,CARD,returned
O0000358,2025-12-26 06:34:00,C00016,P00330,S006,4,16034.57,0.1,64138.28,CARD,shipped
O0000359,2025-12-02 16:57:00,C01456,P00567,S021,2,373.78,0.15,747.56,CARD,returned
O0000360,2026-03-06 01:03:00,C00672,P00469,S056,4,1514.72,0.05,5150.05,CARD,delivered
O0000361,2026-02-20 06:56:00,C00835,P00220,S062,5,19780.97,0.15,84069.12,UPI,returned
O0000362,2025-12-26 20:07:00,C00726,P00408,S059,5,3711.25,0.0,15772.81,CARD,cancelled
O0000363,2026-02-19 09:49:00,C00305,P00195,S020,1,unknown,0.05,bad_amount,CARD,delivered
O0000364,2026-04-02 19:09:00,C01431,P00192,S060,1,10848.19,0.0,10305.78,NETBANKING,shipped
O0000365,2026-03-31 23:44:00,C02020,P00395,S013,1,82209.09,0.0,69877.73,NETBANKING,shipped
O0000366,2026-02-26 05:00:00,C01092,P00254,S010,5,36167.32,0.05,180836.6,NETBANKING,returned
O0000367,2026-01-22 13:07:00,C01444,P00608,S054,4,6106.6,0.05,24426.4,COD,shipped
O0000368,2026-03-19 15:11:00,C01601,P00386,S048,1,20878.89,0.15,19834.95,NETBANKING,delivered
O0000369,2026-03-06 11:36:00,C01836,P00210,S040,1,85536.27,0.05,76982.64,COD,shipped
O0000370,2025-11-27 19:17:00,C01821,P00756,S039,4,74191.25,0.05,296765.0,UPI,cancelled
O0000371,2025-12-08 20:30:00,C01733,P00605,S039,2,19311.58,0.0,32829.69,NETBANKING,returned
O0000372,2026-03-08 12:31:00,C02267,P00610,S059,1,80278.32,0.1,80278.32,NETBANKING,shipped
O0000373,2026-02-21 11:43:00,C01662,P00283,S010,5,64199.22,0.05,288896.49,COD,delivered
O0000374,2026-01-14 14:15:00,C00845,P00409,S075,3,44361.62,0.0,119776.37,NETBANKING,shipped
O0000375,2026-02-27 17:01:00,C00041,P00620,S022,3,59933.31,0.15,161819.94,UPI,shipped
O0000376,2025-11-13 03:53:00,C01633,P00143,S059,1,unknown,0.0,bad_amount,NETBANKING,cancelled
O0000377,2025-12-14 17:38:00,C01109,P00548,S033,1,44202.95,0.1,41992.8,UPI,delivered
O0000378,2025-10-01 17:56:00,C00169,P00338,S062,5,23002.92,0.1,109263.87,CARD,returned
O0000379,2026-03-02 23:30:00,C02267,P00356,S054,3,66417.68,0.05,199253.04,UPI,delivered
O0000380,2026-01-23 11:58:00,C00872,P00048,S045,1,5379.25,0.15,5379.25,NETBANKING,delivered
O0000381,2026-03-01 19:22:00,C01587,P00300,S013,2,57158.76,0.1,102885.77,CARD,cancelled
O0000382,2026-02-16 21:54:00,C02333,P00054,S065,3,39002.43,0.15,99456.2,UPI,delivered
O0000383,2026-02-13 15:10:00,C00128,P00116,S027,4,78806.84,0.15,315227.36,COD,delivered
O0000384,2025-10-13 07:17:00,C00539,P00616,S006,3,68128.81,0.15,183947.79,NETBANKING,shipped
O0000385,2026-03-20 10:27:00,C00676,P00309,S005,5,3717.78,0.15,16730.01,CARD,delivered
O0000386,2025-10-30 10:58:00,C01957,P00141,S041,3,41407.8,0.15,105589.89,CARD,delivered
O0000387,2025-11-16 03:38:00,C00883,P00651,S038,1,16426.26,0.15,15604.95,UPI,shipped
O0000388,2026-02-05 09:30:00,C01334,P00382,S029,4,68128.81,0.15,245263.72,COD,delivered
O0000389,2025-10-25 07:34:00,C02004,P00084,S018,2,11658.52,0.1,23317.04,COD,shipped
O0000390,2025-11-25 03:10:00,C01021,P00404,S017,5,72269.01,0.05,361345.05,UPI,delivered
O0000391,2026-04-02 15:15:00,C02027,P00161,S055,2,58841.77,0.1,100031.01,CARD,returned
O0000392,2025-12-28 17:20:00,C00701,P00186,S075,3,3769.83,0.1,10178.54,CARD,shipped
O0000393,2025-11-05 22:54:00,C00474,P00515,S042,3,32350.86,0.15,82494.69,COD,returned
O0000394,2025-10-22 14:04:00,C02168,P00653,S007,1,60209.96,0.1,60209.96,COD,returned
O0000395,2025-10-24 08:28:00,C01932,P00236,S047,4,49355.01,0.05,177678.04,COD,delivered
O0000396,2025-12-16 14:55:00,C00460,P00473,S016,5,62995.9,0.1,283481.55,COD,returned
O0000397,2026-01-26 06:16:00,C00151,P00342,S030,3,4658.4,0.15,13276.44,UPI,delivered
O0000398,2025-11-19 03:33:00,C00282,P00705,S026,2,7269.25,0.05,14538.5,CARD,cancelled
O0000399,2025-10-10 16:30:00,C02281,P00070,S046,5,17399.1,0.05,82645.72,NETBANKING,returned
O0000400,2026-01-30 06:00:00,C00754,P00324,S009,3,24215.81,0.1,61750.32,CARD,delivered
O0000401,2026-01-22 22:19:00,C01342,P00747,S029,4,23504.66,0.15,89317.71,UPI,delivered
O0000402,2026-02-09 18:55:00,C01960,P00193,S038,1,16567.6,0.1,14082.46,NETBANKING,cancelled
O0000403,2025-10-23 23:30:00,C00666,P00607,S051,4,13372.17,0.0,45465.38,COD,delivered
O0000404,2025-11-23 12:08:00,C01541,P00645,S056,5,65851.97,0.1,296333.86,COD,delivered
O0000405,2026-03-06 18:36:00,C00152,P00115,S007,5,8584.95,0.1,42924.75,NETBANKING,delivered
O0000406,2026-02-25 00:34:00,C00671,P00098,S011,2,440.53,0.15,792.95,COD,shipped
O0000407,2025-11-13 20:18:00,C01876,P00597,S048,4,43325.42,0.15,155971.51,CARD,returned
O0000408,2026-01-03 15:21:00,C02124,P00760,S015,5,51437.39,0.0,244327.6,CARD,delivered
O0000409,2025-10-19 14:47:00,C00564,P00307,S068,5,29119.69,0.05,145598.45,NETBANKING,delivered
O0000410,2026-01-27 00:59:00,C01076,P00337,S013,3,3711.25,0.1,10020.38,CARD,cancelled
O0000411,2026-02-05 05:33:00,C00340,P00187,S028,4,36167.32,0.0,144669.28,CARD,returned
O0000412,2026-02-06 10:48:00,C00336,P00592,S032,4,21781.35,0.15,87125.4,UPI,shipped
O0000413,2025-12-26 18:00:00,C00432,P00456,S060,1,66406.1,0.0,63085.8,COD,shipped
O0000414,2025-11-07 17:55:00,C00906,P00383,S012,4,66817.96,0.1,253908.25,UPI,cancelled
O0000415,2025-10-04 21:20:00,C00082,P00765,S016,2,10121.56,0.0,17206.65,CARD,returned
O0000416,2025-10-21 00:15:00,C01260,P00138,S041,5,54358.95,0.1,231025.54,UPI,delivered
O0000417,2026-04-04 13:02:00,C02192,P00104,S065,5,28120.7,0.0,126543.15,UPI,shipped
O0000418,2025-12-23 01:56:00,C01889,P00212,S052,2,9188.73,0.0,17458.59,COD,returned
O0000419,2026-02-05 06:24:00,C00324,P00223,S045,4,19431.62,0.15,66067.51,CARD,delivered
O0000420,2025-12-30 07:51:00,C01368,P00558,S042,5,29846.68,0.15,149233.4,UPI,shipped
O0000421,2026-03-12 09:28:00,C01581,P00385,S031,2,54798.93,0.15,98638.07,CARD,shipped
O0000422,2025-12-28 03:06:00,C01610,P00696,S006,4,78345.78,0.05,297713.96,CARD,cancelled
O0000423,2026-02-02 05:29:00,C01550,P00420,S001,1,52247.79,0.1,44410.62,CARD,shipped
O0000424,2025-11-15 16:05:00,,P00071,S053,4,18907.54,0.0,68067.14,UPI,delivered
O0000425,2026-03-09 22:29:00,C01372,P00549,S039,3,19012.41,0.15,54185.37,COD,delivered
O0000426,2026-01-04 03:02:00,C00555,P00503,S028,2,81005.35,0.0,162010.7,COD,delivered
O0000427,2026-02-02 13:13:00,C01079,P00649,S034,4,8583.97,0.1,34335.88,NETBANKING,delivered
O0000428,2026-02-13 18:14:00,C00089,P00590,S053,5,5814.81,0.0,27620.35,NETBANKING,cancelled
O0000429,2026-01-11 08:44:00,C02334,P00178,S023,5,3715.45,0.1,18577.25,NETBANKING,shipped
O0000430,2025-12-21 11:07:00,C02203,P00767,S059,2,68208.61,0.05,122775.5,NETBANKING,delivered
O0000431,2026-01-25 08:56:00,C02265,P00574,S016,2,71723.42,0.0,121929.81,NETBANKING,shipped
O0000432,2026-04-03 01:12:00,C02078,P00506,S027,3,58149.68,0.15,174449.04,NETBANKING,shipped
O0000433,2026-02-09 07:46:00,C01164,P00780,S061,2,30894.86,0.15,52521.26,UPI,shipped
O0000434,2025-10-25 07:45:00,C00462,P00358,S025,1,65851.97,0.15,65851.97,UPI,delivered
O0000435,2026-02-17 04:25:00,C00684,P00041,S034,2,83194.16,0.0,149749.49,CARD,delivered
O0000436,2025-10-22 19:02:00,C00549,P00008,S035,3,84326.32,0.1,215032.12,UPI,delivered
O0000437,2025-10-15 22:44:00,C00409,P00579,S028,4,12328.05,0.05,44380.98,COD,shipped
O0000438,2025-12-01 17:41:00,C01268,P00102,S019,1,28120.7,0.05,23902.6,COD,returned
O0000439,2026-01-28 00:37:00,C01597,P00262,S074,5,82880.04,0.15,393680.19,CARD,delivered
O0000440,2025-11-15 11:05:00,C00760,P00297,S002,4,77109.64,0.1,293016.63,CARD,delivered
O0000441,2026-01-16 03:06:00,C00146,P00198,S040,5,76462.55,0.15,382312.75,NETBANKING,delivered
O0000442,2026-03-26 12:13:00,C00612,P00560,S052,1,82880.04,0.15,82880.04,CARD,delivered
O0000443,2025-11-08 01:02:00,C01602,P00425,S018,5,54347.02,0.0,258148.34,COD,delivered
O0000444,2026-01-13 17:37:00,C01905,P00488,S041,1,26601.15,0.0,23941.04,UPI,delivered
O0000445,2026-02-04 07:08:00,C00107,P00473,S028,3,66545.66,0.15,199636.98,UPI,delivered
O0000446,2025-10-09 20:28:00,C00448,P00210,S070,2,54914.34,0.15,109828.68,UPI,returned
O0000447,2026-01-29 02:41:00,C00761,P00123,S004,4,7430.37,0.1,28235.41,COD,shipped
O0000448,2026-04-09 13:50:00,C02333,P00172,S071,1,7430.37,0.0,7430.37,NETBANKING,delivered
O0000449,2026-01-25 08:19:00,C00593,P00231,S039,2,72983.1,0.1,145966.2,CARD,delivered
O0000450,2026-01-01 04:05:00,C01403,P00186,S028,4,12387.77,0.1,47073.53,UPI,delivered
O0000451,2026-04-06 21:46:00,C01250,P00760,S058,1,45122.1,0.15,40609.89,CARD,cancelled
O0000452,2026-03-07 00:13:00,C01294,P00097,S029,2,5620.83,0.05,10117.49,NETBANKING,cancelled
O0000453,2025-10-21 20:29:00,C00549,P00277,S045,5,57581.59,0.1,287907.95,COD,delivered
O0000454,2026-01-06 01:08:00,C01310,P00550,S075,1,87371.25,0.0,87371.25,CARD,cancelled
O0000455,2026-02-16 12:48:00,C01046,P00491,S072,3,47815.45,0.15,121929.4,NETBANKING,delivered
O0000456,2025-11-24 14:24:00,C01278,P00468,S034,1,25422.83,0.0,22880.55,CARD,cancelled
O0000457,2026-03-18 17:05:00,C02010,P00299,S073,5,14947.56,0.05,74737.8,UPI,cancelled
O0000458,2025-12-16 01:03:00,C01610,P00623,S017,4,64199.22,0.05,243957.04,COD,delivered
O0000459,2025-12-11 17:17:00,C01840,P00041,S065,5,33311.51,0.05,149901.8,UPI,delivered
O0000460,2026-02-24 16:26:00,C00768,P00152,S002,3,81094.02,0.05,206789.75,UPI,delivered
O0000461,2025-11-21 23:46:00,C00060,P00368,S043,4,15220.71,0.0,57838.7,CARD,delivered
O0000462,2025-10-01 01:01:00,C01019,P00299,S052,1,35295.39,0.15,30001.08,CARD,returned
O0000463,2025-10-29 19:00:00,C00497,P00259,S016,1,17985.15,0.15,17985.15,UPI,delivered
O0000464,2026-02-26 02:24:00,C00963,P00143,S064,5,21283.3,0.05,101095.67,NETBANKING,returned
O0000465,2026-03-22 17:49:00,C00184,P00398,S002,5,26606.4,0.1,113077.2,COD,returned
O0000466,2025-10-22 17:27:00,C01004,P00042,S007,4,22620.31,0.0,76909.05,COD,delivered
O0000467,2025-12-03 13:07:00,C01826,P00085,S013,1,9080.41,0.0,8626.39,COD,delivered
O0000468,2026-03-19 19:35:00,C01351,P00514,S019,3,67059.62,0.1,181060.97,CARD,delivered
O0000469,2025-11-18 20:16:00,C00834,P00332,S031,1,45073.73,0.1,40566.36,NETBANKING,cancelled
O0000470,2025-10-08 14:20:00,C01161,P00596,S035,4,4394.23,0.15,15819.23,NETBANKING,cancelled
O0000471,2025-11-07 22:03:00,C01094,P00660,S003,1,28646.51,0.05,27214.18,UPI,returned
O0000472,2025-11-08 04:41:00,C02444,P00786,S037,2,24784.72,0.0,42134.02,CARD,cancelled
O0000473,2025-11-06 01:33:00,C02036,P00269,S042,3,72010.17,0.05,216030.51,NETBANKING,delivered
O0000474,2025-12-31 20:12:00,C00911,P00353,S059,4,7007.48,0.0,26628.42,UPI,shipped
O0000475,2025-10-23 05:39:00,C02260,P00719,S043,1,54939.76,0.0,52192.77,UPI,cancelled
O0000476,2025-10-18 20:11:00,C01175,P00682,S051,3,45826.4,0.0,137479.2,UPI,delivered
O0000477,2026-01-27 19:11:00,C01747,P00419,S004,2,55389.84,0.0,99701.71,UPI,delivered
O0000478,2026-02-21 07:33:00,C00122,P00092,S023,2,44361.62,0.05,88723.24,CARD,returned
O0000479,2026-04-07 20:27:00,C00513,P00031,S034,1,53919.75,0.1,53919.75,UPI,cancelled
O0000480,2026-04-07 13:27:00,C01279,P00391,S006,3,57122.9,0.1,154231.83,CARD,delivered
O0000481,2026-01-21 13:14:00,C00439,P00637,S012,3,84892.48,0.1,254677.44,CARD,delivered
O0000482,2026-01-02 15:46:00,C02015,P00153,S034,2,62995.9,0.05,113392.62,COD,returned
O0000483,2026-01-16 02:31:00,C00669,P00326,S013,4,17399.1,0.05,66116.58,NETBANKING,delivered
O0000484,2026-01-09 14:00:00,C01587,P00360,S052,5,87853.14,0.05,373375.84,CARD,shipped
O0000485,2025-10-20 19:56:00,C02092,P00277,S038,4,1289.17,0.15,4383.18,NETBANKING,delivered
O0000486,2026-03-19 05:37:00,C01482,P00016,S005,1,35220.22,0.15,33459.21,UPI,returned
O0000487,2025-12-17 16:36:00,C00515,P00241,S041,4,30383.15,0.1,115455.97,CARD,shipped
O0000488,2025-10-14 09:46:00,C02244,P00157,S015,4,71920.95,0.05,244531.23,UPI,shipped
O0000489,2026-03-13 13:53:00,C00671,P00366,S033,3,65851.97,0.05,177800.32,UPI,cancelled
O0000490,2026-03-18 22:17:00,C00507,P00104,S064,3,78806.84,0.05,236420.52,UPI,returned
O0000491,2025-11-07 14:15:00,C00957,P00315,S029,1,50206.6,0.1,42675.61,COD,returned
O0000492,2026-02-06 05:46:00,C02404,P00430,S069,1,70944.79,0.0,63850.31,NETBANKING,cancelled
O0000493,2025-12-06 00:22:00,C00745,P00094,S021,1,32350.86,0.1,32350.86,COD,delivered
O0000494,2026-03-18 23:17:00,C01013,P00031,S016,1,57337.67,0.15,54470.79,UPI,shipped
O0000495,2026-03-06 23:33:00,C02035,P00146,S013,4,51796.39,0.15,196826.28,UPI,delivered
O0000496,2025-11-21 05:03:00,C02256,P00607,S007,2,65125.65,0.0,110713.6,UPI,shipped
O0000497,2025-10-09 00:13:00,C00986,P00110,S064,3,82880.04,0.0,248640.12,NETBANKING,returned
O0000498,2026-01-15 01:49:00,C00638,P00779,S046,1,54586.6,0.0,46398.61,COD,delivered
O0000499,2026-02-26 20:18:00,C01494,P00010,S016,4,7847.07,0.0,28249.45,CARD,cancelled
O0000500,2025-12-27 07:21:00,C00093,P00484,S022,5,72347.53,0.15,361737.65,UPI,cancelled
O0000501,2025-11-05 14:38:00,C01917,P00115,S054,1,86178.56,0.0,81869.63,NETBANKING,delivered
O0000502,2026-02-19 22:32:00,C00634,P00133,S026,1,76944.83,0.15,65403.11,COD,cancelled
O0000503,2026-02-03 03:34:00,C00929,P00042,S058,2,74754.17,0.15,134557.51,UPI,delivered
O0000504,2025-11-16 09:35:00,C01442,P00477,S065,1,10848.19,0.0,9763.37,UPI,delivered
O0000505,2026-03-16 08:42:00,C00874,P00405,S024,3,27052.49,0.05,77099.6,UPI,cancelled
O0000506,2026-02-27 01:50:00,C02259,P00361,S059,4,71882.12,0.1,244399.21,NETBANKING,cancelled
O0000507,2025-10-06 12:51:00,C00272,P00448,S016,4,67726.99,0.05,243817.16,COD,delivered
O0000508,2025-10-23 10:03:00,C00595,P00398,S010,1,72983.1,0.0,65684.79,NETBANKING,delivered
O0000509,2025-11-25 06:23:00,C00642,P00289,S028,1,48528.2,0.0,43675.38,CARD,returned
O0000510,2025-11-05 09:34:00,C00903,P00025,S002,3,6106.6,0.1,18319.8,UPI,cancelled
O0000511,2026-03-03 02:52:00,C00192,P00151,S013,1,2068.6,0.1,1965.17,UPI,cancelled
O0000512,2026-01-30 23:23:00,C01656,P00731,S032,5,86219.46,0.05,387987.57,COD,delivered
