customer_id,customer_name,city,segment,gender,signup_date,status
C01722,Customer_1722,Hyderabad,Regular,M,2024-04-11,active
C01723,Customer_1723,Hyderabad,Silver,M,2024-09-18,active
C01724,Customer_1724,Mumbai,Gold,F,2025-11-25,active
C01725,Customer_1725,Jaipur,Gold,M,2024-01-28,active
C01726,Customer_1726,Hyderabad,Platinum,M,2024-11-23,active
C01727,Customer_1727,Chennai,Gold,F,2025-01-19,active
C01728,Customer_1728,Jaipur,Silver,M,2025-09-03,active
C01729,Customer_1729,Kolkata,Platinum,M,2024-10-02,active
C01730,Customer_1730,Pune,Platinum,Other,2025-02-20,active
C01731,Customer_1731,Kolkata,Regular,F,2025-10-10,active
C01732,Customer_1732,Jaipur,Gold,Other,2025-08-23,active
C01733,Customer_1733,Bengaluru,Silver,F,2025-08-04,inactive
C01734,Customer_1734,Kolkata,Regular,Other,2025-05-27,active
C01735,Customer_1735,Mumbai,Gold,Other,2024-06-21,active
C01736,Customer_1736,Ahmedabad,Platinum,Other,2025-04-07,active
C01737,Customer_1737,Jaipur,Platinum,Other,2024-10-23,active
C01738,Customer_1738,Jaipur,Regular,F,2024-10-06,active
C01739,Customer_1739,Chennai,Gold,Other,2024-08-05,active
C01740,Customer_1740,Jaipur,Silver,Other,2025-06-30,active
C01741,Customer_1741,Hyderabad,Regular,F,2025-12-16,active
C01742,Customer_1742,Mumbai,Gold,F,2024-08-03,active
C01743,Customer_1743,Pune,Gold,Other,2025-04-08,active
C01744,Customer_1744,Bengaluru,Gold,F,2024-08-03,inactive
C01745,Customer_1745,Gurugram,Gold,M,2025-12-09,active
C01746,Customer_1746,Jaipur,Platinum,M,2024-01-10,active
C01747,Customer_1747,Chennai,Platinum,F,2025-07-05,active
C01748,Customer_1748,Delhi,Regular,Other,2025-03-31,active
C01749,Customer_1749,Pune,Platinum,Other,2025-01-01,inactive
C01750,Customer_1750,Mumbai,Regular,M,2025-04-18,active
C01751,Customer_1751,Bengaluru,Platinum,M,2024-08-14,active
C01752,Customer_1752,Hyderabad,Gold,M,2024-04-02,active
C01753,Customer_1753,Bengaluru,Silver,F,2025-01-06,active
C01754,Customer_1754,Hyderabad,Platinum,Other,2025-12-24,active
C01755,Customer_1755,Jaipur,Silver,Other,2025-02-09,active
C01756,Customer_1756,Hyderabad,Platinum,M,2025-07-19,active
C01757,Customer_1757,Gurugram,Silver,M,2025-08-25,active
C01758,Customer_1758,Delhi,Silver,F,2025-08-06,active
C01759,Customer_1759,Ahmedabad,Gold,M,2025-11-25,active
C01760,Customer_1760,Ahmedabad,Gold,Other,2025-07-27,inactive
C01761,Customer_1761,Jaipur,Platinum,Other,2025-11-20,active
C01762,Customer_1762,Pune,Platinum,F,2024-10-07,active
C01763,Customer_1763,Ahmedabad,Platinum,F,2025-01-05,active
C01764,Customer_1764,Bengaluru,Regular,F,2025-03-06,inactive
C01765,Customer_1765,Pune,Regular,F,2024-07-18,active
C01766,Customer_1766,Delhi,Regular,Other,2024-08-19,inactive
C01767,Customer_1767,Delhi,Silver,M,2024-06-17,active
C01768,Customer_1768,Hyderabad,Regular,Other,2025-10-02,active
C01769,Customer_1769,Jaipur,Platinum,F,2024-01-25,active
C01770,Customer_1770,Hyderabad,Silver,M,2025-04-29,active
C01771,Customer_1771,Pune,Regular,F,2025-06-16,active
C01772,Customer_1772,Delhi,Platinum,M,2025-10-02,inactive
C01773,Customer_1773,Gurugram,Regular,M,2024-03-03,active
C01774,Customer_1774,Chennai,Gold,Other,2024-03-07,active
C01775,Customer_1775,Jaipur,Platinum,M,2024-11-04,inactive
C01776,Customer_1776,Delhi,Regular,Other,2024-02-27,active
C01777,Customer_1777,Hyderabad,Platinum,F,2024-04-08,inactive
C01778,Customer_1778,Bengaluru,Regular,F,2025-01-28,inactive
C01779,Customer_1779,Chennai,Regular,F,2025-10-28,active
C01780,Customer_1780,Kolkata,Gold,Other,2024-07-16,active
C01781,Customer_1781,Delhi,Regular,Other,2025-12-31,active
C01782,Customer_1782,Gurugram,Silver,Other,2024-05-09,active
C01783,Customer_1783,Pune,Platinum,F,2026-01-12,inactive
C01784,Customer_1784,Mumbai,Silver,M,2024-02-15,active
C01785,Customer_1785,Mumbai,Gold,Other,2025-03-22,active
C01786,Customer_1786,Hyderabad,Silver,M,2025-04-25,active
C01787,Customer_1787,Gurugram,Gold,F,2025-01-12,active
C01788,Customer_1788,Ahmedabad,Silver,M,2024-08-31,active
C01789,Customer_1789,Chennai,Gold,M,2024-07-24,active
C01790,Customer_1790,Delhi,Gold,M,2025-11-14,inactive
C01791,Customer_1791,Kolkata,Gold,Other,2025-08-02,active
C01792,Customer_1792,Gurugram,Gold,F,2024-12-02,active
C01793,Customer_1793,Delhi,Platinum,M,2025-05-22,active
C01794,Customer_1794,Jaipur,Silver,Other,2024-08-23,inactive
C01795,Customer_1795,Gurugram,Silver,M,2025-05-07,active
C01796,Customer_1796,Chennai,Silver,F,2024-07-07,active
C01797,Customer_1797,Pune,Regular,M,2025-01-01,active
C01798,Customer_1798,Ahmedabad,Regular,M,2024-10-24,inactive
C01799,Customer_1799,Bengaluru,Gold,M,2024-01-31,active
C01800,Customer_1800,Bengaluru,Gold,M,2024-08-12,active
C01801,Customer_1801,Mumbai,Gold,Other,2024-09-08,active
C01802,Customer_1802,Bengaluru,Regular,M,2024-09-25,active
C01803,Customer_1803,Jaipur,Silver,F,2025-11-01,active
C01804,Customer_1804,Pune,Silver,F,2025-04-12,active
C01805,Customer_1805,Pune,Gold,Other,2024-06-24,inactive
C01806,Customer_1806,Delhi,Regular,M,2024-05-13,active
C01807,Customer_1807,Bengaluru,Platinum,Other,2025-01-18,active
C01808,Customer_1808,Gurugram,Platinum,Other,2024-09-07,active
C01809,Customer_1809,Gurugram,Silver,Other,2024-10-28,active
C01810,Customer_1810,Pune,Silver,M,2025-10-06,active
C01811,Customer_1811,Mumbai,Platinum,M,2026-01-14,active
C01812,Customer_1812,Kolkata,Regular,M,2025-06-04,inactive
C01813,Customer_1813,Ahmedabad,Gold,F,2025-06-15,inactive
C01814,Customer_1814,Mumbai,Gold,Other,2025-01-17,inactive
C01815,Customer_1815,Kolkata,Platinum,F,2025-08-18,inactive
C01816,Customer_1816,Gurugram,Regular,M,2024-08-12,active
C01817,Customer_1817,Kolkata,Silver,F,2024-08-11,active
C01818,Customer_1818,Chennai,Platinum,Other,2024-06-09,active
C01819,Customer_1819,Hyderabad,Regular,M,2024-03-27,active
C01820,Customer_1820,Kolkata,Gold,M,2025-08-20,active
C01821,Customer_1821,Kolkata,Gold,F,2025-04-06,inactive
C01822,Customer_1822,Chennai,Platinum,F,2025-05-24,active
C01823,Customer_1823,,Platinum,M,2024-07-02,inactive
C01824,Customer_1824,Bengaluru,Gold,Other,2024-03-18,active
C01825,Customer_1825,Delhi,Gold,Other,2025-06-09,active
C01826,Customer_1826,Hyderabad,Silver,M,2024-05-01,active
C01827,Customer_1827,Pune,Regular,Other,2024-07-24,active
C01828,Customer_1828,Bengaluru,Gold,F,2024-11-05,active
C01829,Customer_1829,Bengaluru,Silver,Other,2026-01-27,active
C01830,Customer_1830,Jaipur,Gold,F,2024-12-20,inactive
C01831,Customer_1831,Chennai,Regular,F,2025-10-31,active
C01832,Customer_1832,Chennai,Silver,M,2026-01-10,active
C01833,Customer_1833,Kolkata,Silver,Other,2025-08-24,inactive
C01834,Customer_1834,Kolkata,Gold,M,2024-11-16,active
C01835,Customer_1835,Chennai,Platinum,M,2025-03-25,inactive
C01836,Customer_1836,Ahmedabad,Regular,F,2024-05-22,active
C01837,Customer_1837,Hyderabad,Regular,F,2025-11-05,active
C01838,Customer_1838,Pune,Silver,F,2025-03-11,inactive
C01839,Customer_1839,Ahmedabad,Gold,F,2025-08-24,active
C01840,Customer_1840,Gurugram,Regular,M,2024-06-06,active
C01841,Customer_1841,Gurugram,Platinum,F,2024-07-28,inactive
C01842,Customer_1842,Delhi,Platinum,M,2025-05-01,active
C01843,Customer_1843,Pune,Platinum,Other,2024-11-07,active
C01844,Customer_1844,Mumbai,Regular,Other,2025-07-20,active
C01845,Customer_1845,Jaipur,Platinum,M,2024-07-10,active
C01846,Customer_1846,Delhi,Platinum,F,2024-07-29,active
C01847,Customer_1847,Hyderabad,Regular,F,2024-02-28,active
C01848,Customer_1848,Ahmedabad,Regular,M,2024-11-30,inactive
C01849,Customer_1849,Chennai,Silver,M,2024-05-12,inactive
C01850,Customer_1850,Kolkata,Regular,F,2024-07-30,active
C01851,Customer_1851,Bengaluru,Gold,F,2025-12-27,inactive
C01852,Customer_1852,Mumbai,Gold,Other,2024-07-26,inactive
C01853,Customer_1853,Hyderabad,Silver,M,2024-05-26,inactive
C01854,Customer_1854,Delhi,Platinum,Other,2024-09-09,active
C01855,Customer_1855,Gurugram,Platinum,F,2025-04-18,active
C01856,Customer_1856,Delhi,Gold,Other,2025-04-12,active
C01857,Customer_1857,Hyderabad,Platinum,Other,2024-06-28,inactive
C01858,Customer_1858,Bengaluru,Silver,Other,2026-01-20,inactive
C01859,Customer_1859,Kolkata,Platinum,Other,2024-07-06,active
C01860,Customer_1860,Chennai,Regular,M,2024-06-10,active
C01861,Customer_1861,Ahmedabad,Gold,Other,2024-03-09,active
C01862,Customer_1862,Kolkata,Platinum,Other,2024-05-04,active
C01863,Customer_1863,Delhi,Regular,Other,2024-11-29,inactive
C01864,Customer_1864,Kolkata,Silver,F,2024-07-31,active
C01865,Customer_1865,Kolkata,Regular,M,2025-10-16,inactive
C01866,Customer_1866,Chennai,Gold,Other,2025-02-12,active
C01867,Customer_1867,Chennai,Regular,M,2024-09-13,active
C01868,Customer_1868,Mumbai,Gold,Other,2025-04-20,inactive
C01869,Customer_1869,Kolkata,Regular,M,2025-07-15,active
C01870,Customer_1870,Kolkata,Silver,F,2024-10-12,active
C01871,Customer_1871,Mumbai,Regular,Other,2024-04-12,active
C01872,Customer_1872,Hyderabad,Regular,Other,2026-01-29,inactive
C01873,Customer_1873,Mumbai,Regular,Other,2024-01-12,active
C01874,Customer_1874,Mumbai,Platinum,F,2024-07-01,active
C01875,Customer_1875,Jaipur,Silver,F,2025-12-14,active
C01876,Customer_1876,Ahmedabad,Regular,F,2025-12-07,active
C01877,Customer_1877,Kolkata,Regular,Other,2024-01-05,active
C01878,Customer_1878,Chennai,Silver,M,2025-01-18,active
C01879,Customer_1879,Bengaluru,Regular,M,2025-03-07,active
C01880,Customer_1880,Jaipur,Gold,M,2025-11-27,active
C01881,Customer_1881,Bengaluru,Regular,Other,2024-06-20,active
C01882,Customer_1882,Jaipur,Platinum,Other,2024-04-20,active
C01883,Customer_1883,Pune,Silver,Other,2024-07-31,inactive
C01884,Customer_1884,Chennai,Regular,M,2024-08-06,active
C01885,Customer_1885,Pune,Gold,M,2024-01-16,inactive
C01886,Customer_1886,Pune,Regular,F,2024-08-05,inactive
C01887,Customer_1887,Bengaluru,Regular,Other,2024-10-12,active
C01888,Customer_1888,Jaipur,Regular,M,2025-02-24,active
C01889,Customer_1889,Gurugram,Platinum,M,2025-12-30,active
C01890,Customer_1890,Hyderabad,Regular,Other,2024-11-28,inactive
C01891,Customer_1891,Mumbai,Gold,M,2025-10-12,active
C01892,Customer_1892,Kolkata,Regular,F,2024-01-19,inactive
C01893,Customer_1893,Chennai,Silver,Other,2025-08-24,active
C01894,Customer_1894,Bengaluru,Regular,Other,2024-05-07,active
C01895,Customer_1895,Bengaluru,Platinum,M,2025-09-26,active
C01896,Customer_1896,Jaipur,Silver,F,2025-05-25,active
C01897,Customer_1897,Bengaluru,Silver,F,2024-07-28,active
C01898,Customer_1898,Bengaluru,Platinum,Other,2024-12-02,active
C01899,Customer_1899,Hyderabad,Gold,Other,2024-02-10,inactive
C01900,Customer_1900,Hyderabad,Regular,M,2026-01-20,active
C01901,Customer_1901,Pune,Silver,M,2025-07-06,active
C01902,Customer_1902,Bengaluru,Silver,Other,2025-01-25,active
C01903,Customer_1903,Mumbai,Platinum,Other,2024-01-07,active
C01904,Customer_1904,Kolkata,Regular,M,2024-02-23,active
C01905,Customer_1905,Bengaluru,Silver,M,2024-06-26,active
C01906,Customer_1906,Bengaluru,Regular,F,2026-01-12,inactive
C01907,Customer_1907,Hyderabad,Silver,Other,2024-07-21,active
C01908,Customer_1908,Chennai,Silver,Other,2024-09-11,active
C01909,Customer_1909,Hyderabad,Platinum,Other,2024-07-25,active
C01910,Customer_1910,Kolkata,Regular,F,2025-02-11,inactive
C01911,Customer_1911,Mumbai,Platinum,F,2025-03-08,inactive
C01912,Customer_1912,Mumbai,Platinum,M,2025-01-25,inactive
C01913,Customer_1913,Delhi,Gold,Other,2025-07-04,active
C01914,Customer_1914,Ahmedabad,Silver,F,2025-01-24,inactive
C01915,Customer_1915,Hyderabad,Platinum,F,2025-01-19,inactive
C01916,Customer_1916,Delhi,Gold,M,2026-01-02,inactive
C01917,Customer_1917,Bengaluru,Silver,M,2024-01-05,active
C01918,Customer_1918,Ahmedabad,Gold,F,2025-02-18,inactive
C01919,Customer_1919,Chennai,Gold,F,2025-05-16,active
C01920,Customer_1920,Gurugram,Regular,F,2024-02-09,active
C01921,Customer_1921,Chennai,Silver,M,2025-03-22,active
C01922,Customer_1922,Pune,Platinum,Other,2025-12-06,active
C01923,Customer_1923,Jaipur,Platinum,F,2026-01-23,active
C01924,Customer_1924,Bengaluru,Platinum,M,2025-01-05,active
C01925,Customer_1925,Mumbai,Gold,Other,2025-04-11,active
C01926,Customer_1926,Hyderabad,Silver,Other,2025-08-15,active
C01927,Customer_1927,Jaipur,Regular,M,2025-10-21,inactive
C01928,Customer_1928,Chennai,Regular,Other,2024-07-12,inactive
C01929,Customer_1929,Mumbai,Platinum,F,2025-12-09,active
C01930,Customer_1930,Ahmedabad,Platinum,Other,2024-11-11,inactive
C01931,Customer_1931,Delhi,Regular,Other,2025-08-09,active
C01932,Customer_1932,Mumbai,Gold,Other,2024-08-02,inactive
C01933,Customer_1933,Hyderabad,Regular,M,2025-05-18,active
C01934,Customer_1934,Delhi,Regular,Other,2025-03-03,inactive
C01935,Customer_1935,Hyderabad,Platinum,M,2024-06-29,active
C01936,Customer_1936,Mumbai,Silver,M,2025-05-13,active
C01937,Customer_1937,Ahmedabad,Regular,F,2025-08-03,active
C01938,Customer_1938,Mumbai,Silver,M,2024-07-06,active
C01939,Customer_1939,Hyderabad,Platinum,F,2025-10-03,active
C01940,Customer_1940,Mumbai,Regular,F,2024-03-28,inactive
C01941,Customer_1941,Delhi,Gold,M,2024-12-16,active
C01942,Customer_1942,Gurugram,Silver,F,2025-05-11,active
C01943,Customer_1943,Jaipur,Regular,F,2024-01-08,active
C01944,Customer_1944,Delhi,Silver,Other,2024-01-08,inactive
C01945,Customer_1945,Gurugram,Gold,F,2025-04-29,active
C01946,Customer_1946,Gurugram,Platinum,F,2025-01-14,active
C01947,Customer_1947,Pune,Silver,F,2025-11-12,inactive
C01948,Customer_1948,Chennai,Regular,F,2024-12-04,active
C01949,Customer_1949,Jaipur,Platinum,Other,2025-02-15,active
C01950,Customer_1950,Jaipur,Regular,Other,2024-10-13,active
C01951,Customer_1951,Pune,Platinum,Other,2025-12-03,inactive
C01952,Customer_1952,Ahmedabad,Platinum,Other,2024-07-11,active
C01953,Customer_1953,Pune,Regular,Other,2025-01-03,active
C01954,Customer_1954,Pune,Platinum,M,2025-09-13,inactive
C01955,Customer_1955,Chennai,Regular,F,2025-03-14,inactive
C01956,Customer_1956,Delhi,Platinum,F,2025-09-13,active
C01957,Customer_1957,Mumbai,Regular,M,2025-05-24,active
C01958,Customer_1958,Hyderabad,Platinum,M,2025-04-01,active
C01959,Customer_1959,Kolkata,Silver,M,2024-08-04,active
C01960,Customer_1960,Delhi,Regular,F,2026-01-02,active
C01961,Customer_1961,Mumbai,Gold,F,2024-10-14,active
C01962,Customer_1962,Hyderabad,Platinum,Other,2024-05-06,active
C01963,Customer_1963,Ahmedabad,Platinum,M,2025-12-09,active
C01964,Customer_1964,Bengaluru,Regular,Other,2024-12-17,inactive
C01965,Customer_1965,Chennai,Platinum,M,2024-08-16,active
C01966,Customer_1966,Delhi,Gold,M,2024-04-24,active
C01967,Customer_1967,Pune,Silver,Other,2024-04-28,active
C01968,Customer_1968,Mumbai,Gold,F,2025-08-13,active
C01969,Customer_1969,Hyderabad,Regular,Other,2025-07-02,active
C01970,Customer_1970,Chennai,Platinum,F,2025-01-08,active
C01971,Customer_1971,Ahmedabad,Silver,M,2025-02-08,active
C01972,Customer_1972,Ahmedabad,Platinum,F,2024-05-28,active
C01973,Customer_1973,Bengaluru,Platinum,Other,2025-04-11,active
C01974,Customer_1974,Gurugram,Gold,M,2025-11-12,active
C01975,Customer_1975,Gurugram,Gold,F,2025-05-29,active
C01976,Customer_1976,Hyderabad,Platinum,Other,2024-08-08,inactive
C01977,Customer_1977,Hyderabad,Platinum,M,2024-12-07,active
C01978,Customer_1978,Bengaluru,Silver,Other,2026-01-23,active
C01979,Customer_1979,Mumbai,Platinum,Other,2025-02-05,active
C01980,Customer_1980,Mumbai,Regular,Other,2025-02-05,active
C01981,Customer_1981,Chennai,Platinum,F,2025-02-04,inactive
C01982,Customer_1982,Delhi,Gold,F,2025-12-14,active
C01983,Customer_1983,Ahmedabad,Platinum,M,2024-05-14,active
C01984,Customer_1984,Gurugram,Regular,Other,2024-11-07,inactive
C01985,Customer_1985,Mumbai,Silver,F,2025-12-13,inactive
C01986,Customer_1986,Hyderabad,Silver,M,2024-08-11,active
C01987,Customer_1987,Jaipur,Gold,Other,2025-08-12,active
C01988,Customer_1988,Mumbai,Platinum,F,2025-11-26,active
C01989,Customer_1989,Jaipur,Regular,F,2025-04-30,active
C01990,Customer_1990,Jaipur,Regular,Other,2025-10-27,active
C01991,Customer_1991,Gurugram,Platinum,M,2025-10-04,inactive
C01992,Customer_1992,Bengaluru,Regular,M,2024-09-03,inactive
C01993,Customer_1993,,Gold,Other,2025-09-02,active
C01994,Customer_1994,Chennai,Regular,F,2025-10-27,inactive
C01995,Customer_1995,Hyderabad,Platinum,F,2024-01-12,active
C01996,Customer_1996,Delhi,Regular,M,2025-05-15,active
C01997,Customer_1997,Jaipur,Platinum,F,2025-12-11,active
C01998,Customer_1998,Gurugram,Silver,F,2025-05-10,inactive
C01999,Customer_1999,Hyderabad,Silver,M,2024-11-29,active
C02000,Customer_2000,Ahmedabad,Silver,F,2025-12-18,active
C02001,Customer_2001,Chennai,Platinum,M,2025-06-15,active
C02002,Customer_2002,Bengaluru,Regular,M,2025-09-05,active
C02003,Customer_2003,Jaipur,Platinum,F,2024-05-05,active
C02004,Customer_2004,Mumbai,Silver,Other,2024-06-14,active
C02005,Customer_2005,Ahmedabad,Gold,M,2024-03-27,active
C02006,Customer_2006,Ahmedabad,Gold,F,2025-07-11,active
C02007,Customer_2007,Chennai,Regular,M,2024-11-03,active
C02008,Customer_2008,Ahmedabad,Gold,Other,2025-06-30,inactive
C02009,Customer_2009,Mumbai,Platinum,Other,2024-11-16,active
C02010,Customer_2010,Gurugram,Silver,Other,2024-04-11,active
C02011,Customer_2011,Bengaluru,Regular,M,2024-05-25,active
C02012,Customer_2012,,Silver,Other,2025-07-19,active
C02013,Customer_2013,Gurugram,Gold,F,2024-05-11,inactive
C02014,Customer_2014,Delhi,Gold,F,2025-01-25,active
C02015,Customer_2015,Chennai,Platinum,M,2024-09-17,inactive
C02016,Customer_2016,Mumbai,Silver,M,2025-10-06,active
C02017,Customer_2017,Bengaluru,Gold,Other,2025-11-04,active
C02018,Customer_2018,Chennai,Silver,F,2025-03-20,inactive
C02019,Customer_2019,Jaipur,Silver,M,2024-10-03,active
C02020,Customer_2020,Ahmedabad,Regular,Other,2025-07-15,inactive
C02021,Customer_2021,Delhi,Gold,Other,2024-04-01,active
C02022,Customer_2022,Pune,Gold,M,2024-08-19,active
C02023,Customer_2023,Jaipur,Regular,F,2024-08-15,inactive
C02024,Customer_2024,Delhi,Regular,M,2025-06-23,active
C02025,Customer_2025,Gurugram,Platinum,M,2025-06-25,active
C02026,Customer_2026,Gurugram,Gold,Other,2024-10-04,active
C02027,Customer_2027,Jaipur,Silver,F,2025-02-02,active
C02028,Customer_2028,Pune,Platinum,F,2025-08-29,active
C02029,Customer_2029,Hyderabad,Regular,Other,2025-06-09,active
C02030,Customer_2030,Mumbai,Silver,F,31-31-2025,active
C02031,Customer_2031,Jaipur,Gold,Other,2024-09-12,inactive
C02032,Customer_2032,Kolkata,Silver,F,2024-12-28,inactive
C02033,Customer_2033,,Gold,F,2025-03-14,active
C02034,Customer_2034,Hyderabad,Regular,F,2025-02-20,active
C02035,Customer_2035,Delhi,Regular,M,2026-01-17,active
C02036,Customer_2036,Delhi,Silver,Other,2024-02-28,active
C02037,Customer_2037,Hyderabad,Platinum,M,2025-03-10,active
C02038,Customer_2038,Kolkata,Platinum,Other,2025-12-02,active
C02039,Customer_2039,Chennai,Regular,Other,2024-07-13,active
C02040,Customer_2040,Chennai,Gold,M,2026-01-26,active
C02041,Customer_2041,Gurugram,Platinum,M,2025-11-21,active
C02042,Customer_2042,Mumbai,Regular,F,2024-05-16,active
C02043,Customer_2043,Jaipur,Platinum,F,2025-01-23,active
C02044,Customer_2044,Pune,Regular,F,2025-11-26,active
C02045,Customer_2045,Ahmedabad,Regular,F,2024-11-02,inactive
C02046,Customer_2046,Hyderabad,Gold,M,2024-01-03,inactive
C02047,Customer_2047,Bengaluru,Gold,Other,2025-06-11,active
C02048,Customer_2048,Kolkata,Platinum,M,2024-12-30,active
C02049,Customer_2049,Gurugram,Platinum,F,2024-11-01,active
C02050,Customer_2050,Delhi,Regular,F,2026-01-09,active
C02051,Customer_2051,Chennai,Gold,M,2024-04-13,inactive
C02052,Customer_2052,Kolkata,Silver,M,2025-06-25,active
C02053,Customer_2053,Chennai,Regular,F,2024-01-08,active
C02054,Customer_2054,Hyderabad,Silver,F,31-31-2025,active
C02055,Customer_2055,Hyderabad,Gold,F,2024-07-05,active
C02056,Customer_2056,Delhi,Platinum,Other,2025-03-25,active
C02057,Customer_2057,Mumbai,Gold,Other,2025-03-20,active
C02058,Customer_2058,Pune,Silver,M,2024-07-13,active
C02059,Customer_2059,Jaipur,Silver,F,2025-03-07,active
C02060,Customer_2060,Jaipur,Silver,Other,2024-07-22,inactive
C02061,Customer_2061,Hyderabad,Regular,F,2025-05-15,inactive
C02062,Customer_2062,Mumbai,Gold,F,2025-05-28,inactive
C02063,Customer_2063,Mumbai,Regular,M,2024-01-22,active
C02064,Customer_2064,Mumbai,Gold,Other,2024-01-14,active
C02065,Customer_2065,Jaipur,Gold,F,2025-09-03,active
C02066,Customer_2066,Chennai,Platinum,F,2024-10-15,inactive
C02067,Customer_2067,Delhi,Platinum,M,2025-09-24,active
C02068,Customer_2068,Ahmedabad,Silver,M,2024-10-14,active
C02069,Customer_2069,Hyderabad,Silver,Other,2025-03-15,active
C02070,Customer_2070,Kolkata,Regular,Other,2026-01-17,active
C02071,Customer_2071,Bengaluru,Silver,M,2024-05-03,active
C02072,Customer_2072,Chennai,Regular,F,2024-07-15,active
C02073,Customer_2073,,Regular,Other,2024-07-23,active
C02074,Customer_2074,Jaipur,Platinum,F,2025-06-21,active
C02075,Customer_2075,Bengaluru,Silver,F,2025-03-12,inactive
C02076,Customer_2076,Jaipur,Platinum,Other,2024-02-22,active
C02077,Customer_2077,Delhi,Gold,F,2024-10-14,active
C02078,Customer_2078,Chennai,Silver,F,2024-02-18,active
C02079,Customer_2079,Jaipur,Regular,M,2025-11-07,active
C02080,Customer_2080,Bengaluru,Gold,F,2024-10-13,active
C02081,Customer_2081,Chennai,Silver,F,2025-05-18,active
C02082,Customer_2082,Pune,Gold,M,2024-04-09,active
C02083,Customer_2083,Ahmedabad,Silver,F,2025-01-04,active
C02084,Customer_2084,Gurugram,Gold,M,2025-10-27,active
C02085,Customer_2085,Bengaluru,Platinum,M,2024-04-18,active
C02086,Customer_2086,Gurugram,Regular,M,2025-08-23,active
C02087,Customer_2087,Bengaluru,Platinum,M,2024-03-17,active
C02088,Customer_2088,Hyderabad,Platinum,M,2025-06-30,active
C02089,Customer_2089,Jaipur,Silver,M,2025-03-04,active
C02090,Customer_2090,Ahmedabad,Gold,F,2025-04-04,active
C02091,Customer_2091,Chennai,Regular,F,2025-03-05,active
C02092,Customer_2092,Mumbai,Gold,Other,2024-05-12,active
C02093,Customer_2093,Jaipur,Regular,Other,2024-07-13,inactive
C02094,Customer_2094,Kolkata,Regular,M,2025-03-24,inactive
C02095,Customer_2095,Ahmedabad,Platinum,F,2025-09-13,active
C02096,Customer_2096,Bengaluru,Silver,M,2024-06-12,active
C02097,Customer_2097,Gurugram,Regular,Other,2025-04-11,active
C02098,Customer_2098,Hyderabad,Silver,F,2025-12-26,active
C02099,Customer_2099,Ahmedabad,Regular,M,2024-08-17,active
C02100,Customer_2100,Ahmedabad,Silver,F,2024-02-10,active
C02101,Customer_2101,Hyderabad,Silver,F,2024-02-22,active
C02102,Customer_2102,Bengaluru,Regular,M,2025-10-26,active
C02103,Customer_2103,Gurugram,Gold,F,2024-03-26,active
C02104,Customer_2104,Mumbai,Platinum,Other,2024-10-28,active
C02105,Customer_2105,Jaipur,Regular,F,2024-08-12,active
C02106,Customer_2106,Mumbai,Gold,M,2025-07-04,active
C02107,Customer_2107,Chennai,Gold,Other,2025-10-11,active
C02108,Customer_2108,Kolkata,Silver,F,2024-10-02,active
C02109,Customer_2109,Gurugram,Platinum,M,2025-04-01,active
C02110,Customer_2110,Chennai,Gold,M,2025-05-05,active
C02111,Customer_2111,Kolkata,Silver,F,2024-07-08,active
C02112,Customer_2112,Bengaluru,Platinum,Other,2024-07-03,active
C02113,Customer_2113,Jaipur,Gold,M,2024-06-30,inactive
C02114,Customer_2114,Gurugram,Silver,M,2024-05-26,active
C02115,Customer_2115,Chennai,Silver,F,2025-10-22,inactive
C02116,Customer_2116,Delhi,Silver,Other,2024-01-13,active
C02117,Customer_2117,Chennai,Platinum,M,2024-04-22,active
C02118,Customer_2118,Jaipur,Silver,M,2024-03-26,active
C02119,Customer_2119,Mumbai,Regular,M,2024-04-18,active
C02120,Customer_2120,Delhi,Silver,M,2025-05-06,inactive
C02121,Customer_2121,Mumbai,Gold,F,2025-05-05,active
C02122,Customer_2122,Bengaluru,Regular,Other,2025-12-09,active
C02123,Customer_2123,Ahmedabad,Regular,M,2024-02-15,active
C02124,Customer_2124,Ahmedabad,Gold,M,2025-06-07,inactive
C02125,Customer_2125,Mumbai,Regular,M,2024-01-25,active
C02126,Customer_2126,Chennai,Platinum,M,2024-12-27,active
C02127,Customer_2127,Bengaluru,Platinum,Other,2026-01-02,active
C02128,Customer_2128,Kolkata,Silver,M,2024-08-17,active
C02129,Customer_2129,Hyderabad,Gold,M,2025-09-22,active
C02130,Customer_2130,Delhi,Gold,M,2024-02-14,active
C02131,Customer_2131,Mumbai,Platinum,Other,2024-12-08,active
C02132,Customer_2132,Chennai,Silver,Other,2025-12-04,active
C02133,Customer_2133,Gurugram,Gold,F,2024-04-16,active
C02134,Customer_2134,Kolkata,Gold,F,2025-12-29,active
C02135,Customer_2135,Jaipur,Silver,Other,2024-05-30,active
C02136,Customer_2136,Mumbai,Platinum,F,2026-01-08,inactive
C02137,Customer_2137,Delhi,Regular,Other,2025-03-13,active
C02138,Customer_2138,Mumbai,Regular,F,2024-05-10,active
C02139,Customer_2139,Chennai,Gold,F,2025-05-21,inactive
C02140,Customer_2140,Kolkata,Platinum,Other,2025-10-13,active
C02141,Customer_2141,Mumbai,Silver,F,31-31-2025,inactive
C02142,Customer_2142,Ahmedabad,Platinum,Other,2025-07-03,active
C02143,Customer_2143,Chennai,Regular,Other,2026-01-02,inactive
C02144,Customer_2144,Ahmedabad,Silver,Other,2024-03-30,active
