order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status,ingest_date,coupon_code
OI3000217,2026-04-26 21:53:00,C02357,P00436,S007,3,31812.32,0.05,95436.96,UPI,delivered,2026-04-26,FESTIVE20
OI3000218,2026-04-26 19:24:00,C02068,P00427,S063,5,87547.32,0.1,437736.6,CARD,cancelled,2026-04-26,FESTIVE20
OI3000219,2026-04-26 21:18:00,C01525,P00171,S041,4,698.95,0.1,2656.01,CARD,delivered,2026-04-26,NEW10
OI3000220,2026-04-26 13:02:00,C02306,P00477,S057,5,79357.69,0.05,376949.03,UPI,delivered,2026-04-26,FESTIVE20
OI3000221,2026-04-26 09:17:00,C01322,P00481,S041,4,40143.27,0.0,160573.08,NETBANKING,cancelled,2026-04-26,
OI3000222,2026-04-26 02:49:00,C00876,P00156,S004,5,44208.86,0.2,221044.3,NETBANKING,delivered,2026-04-26,
OI3000223,2026-04-26 14:30:00,C01751,P00181,S008,2,19954.26,0.1,37913.09,COD,shipped,2026-04-26,
OI3000224,2026-04-26 00:26:00,C00365,P00601,S040,6,57641.04,0.1,311261.62,WALLET,delivered,2026-04-26,
OI3000225,2026-04-26 04:22:00,C00311,P00326,S047,1,85265.81,0.2,85265.81,NETBANKING,delivered,2026-04-26,FESTIVE20
OI3000226,2026-04-26 21:13:00,C00555,P00548,S044,3,17399.1,0.0,49587.43,NETBANKING,returned,2026-04-26,
OI3000227,2026-04-26 03:55:00,C00765,P00205,S009,3,unknown,0.2,bad_amount,COD,cancelled,2026-04-26,
OI3000228,2026-04-26 14:07:00,C01647,P00490,S026,3,8823.16,0.05,23822.53,NETBANKING,returned,2026-04-26,NEW10
OI3000229,2026-04-22 03:00:00,C02469,P00627,S071,3,56866.69,0.2,136480.06,COD,returned,2026-04-26,
OI3000230,2026-04-23 10:00:00,C02352,P00766,S021,6,28210.93,0.0,169265.58,COD,shipped,2026-04-26,
OI3000231,2026-04-26 08:14:00,C00059,P00037,S030,3,27187.86,0.2,81563.58,WALLET,cancelled,2026-04-26,NEW10
OI3000232,2026-04-26 06:22:00,C01335,P00157,S055,5,54672.39,0.2,273361.95,CARD,cancelled,2026-04-26,NEW10
OI3000233,2026-04-26 11:15:00,C02472,P00139,S017,4,87469.0,0.1,314888.4,COD,returned,2026-04-26,
OI3000234,2026-04-26 18:06:00,C00827,P00434,S073,4,66817.96,0.1,213817.47,WALLET,cancelled,2026-04-26,NEW10
OI3000235,2026-04-26 19:26:00,C00841,P00694,S030,1,unknown,0.05,bad_amount,COD,cancelled,2026-04-26,
OI3000236,2026-04-26 16:46:00,C01085,P00341,S067,6,51692.73,0.1,279140.74,NETBANKING,cancelled,2026-04-26,
OI3000237,2026-04-26 20:57:00,C01676,P00317,S040,1,26767.64,0.2,24090.88,NETBANKING,shipped,2026-04-26,
OI3000238,2026-04-26 18:06:00,C02163,P00515,S073,4,1538.5,0.0,4923.2,WALLET,shipped,2026-04-26,
OI3000239,2026-04-26 15:39:00,C00261,P00091,S039,4,7821.68,0.2,31286.72,UPI,delivered,2026-04-26,
OI3000240,2026-04-26 02:45:00,C01137,,S058,5,56384.75,0.2,253731.38,COD,cancelled,2026-04-26,NEW10
OI3000241,2026-04-26 02:25:00,C00382,P00677,S057,2,89809.83,0.05,161657.69,CARD,delivered,2026-04-26,
OI3000242,2026-04-20 00:00:00,C01079,P00214,S002,6,58149.68,0.0,314008.27,NETBANKING,shipped,2026-04-26,
OI3000243,2026-04-26 04:13:00,C01380,P00189,S063,1,20249.95,0.05,20249.95,NETBANKING,delivered,2026-04-26,
OI3000244,2026-04-26 17:15:00,C02093,P00032,S059,2,30049.26,0.2,57093.59,WALLET,cancelled,2026-04-26,
OI3000245,2026-04-26 15:39:00,C02165,P00676,S007,4,18432.07,0.1,73728.28,CARD,cancelled,2026-04-26,
OI3000246,2026-04-26 17:47:00,C01361,P00191,S064,1,35912.33,0.0,35912.33,UPI,cancelled,2026-04-26,
OI3000247,2026-04-26 15:07:00,C01865,P00440,S029,6,19592.08,0.0,111674.86,UPI,delivered,2026-04-26,NEW10
OI3000248,2026-04-26 19:17:00,C00461,P00552,S047,3,35442.6,0.0,95695.02,WALLET,shipped,2026-04-26,NEW10
OI3000249,2026-04-26 16:34:00,C02325,P00174,S003,2,73064.68,0.1,146129.36,NETBANKING,shipped,2026-04-26,
OI3000250,2026-04-26 14:50:00,C00824,P00407,S015,4,17806.09,0.0,67663.14,NETBANKING,delivered,2026-04-26,FESTIVE20
OI3000251,2026-04-26 05:05:00,C02212,P00436,S064,3,31812.32,0.0,90665.11,CARD,cancelled,2026-04-26,NEW10
OI3000252,2026-04-26 19:39:00,C00001,P00648,S056,6,62566.2,0.2,356627.34,COD,delivered,2026-04-26,
OI3000253,2026-04-26 18:29:00,C01100,P00127,S062,2,51755.42,0.1,98335.3,CARD,cancelled,2026-04-26,
OI3000254,2026-04-26 14:07:00,C00292,P00249,S067,3,39118.67,0.2,117356.01,NETBANKING,cancelled,2026-04-26,
OI3000255,2026-04-26 23:22:00,C00492,P00732,S045,1,42466.83,0.2,40343.49,CARD,shipped,2026-04-26,NEW10
OI3000256,2026-04-26 18:39:00,C00703,P00763,S054,2,2774.01,0.05,5548.02,COD,delivered,2026-04-26,
OI3000257,2026-04-26 22:17:00,C01974,P00296,S048,1,64201.56,0.05,64201.56,COD,delivered,2026-04-26,NEW10
OI3000258,2026-04-26 10:02:00,C02310,P00062,S008,3,29846.68,0.05,80586.04,WALLET,delivered,2026-04-26,
OI3000259,2026-04-26 02:30:00,C02476,,S031,5,40733.2,0.2,193482.7,UPI,returned,2026-04-26,
OI3000260,2026-04-26 13:36:00,C00131,P00550,S042,2,21781.35,0.1,34850.16,UPI,delivered,2026-04-26,
OI3000261,2026-04-09 21:00:00,C01920,P00381,S056,6,40514.44,0.05,NaN_TEXT,NETBANKING,returned,2026-04-26,FESTIVE20
OI3000262,2026-04-26 19:02:00,C01968,P00553,S024,6,29491.73,0.0,176950.38,NETBANKING,delivered,2026-04-26,FESTIVE20
OI3000263,2026-04-26 01:01:00,C02415,P00380,S023,6,49138.78,0.0,235866.14,CARD,shipped,2026-04-26,
OI3000264,2026-04-26 09:49:00,C02030,P00381,S067,3,40514.44,0.05,109388.99,WALLET,shipped,2026-04-26,NEW10
OI3000265,2026-04-26 05:07:00,C00365,P00747,S031,2,61937.51,0.1,123875.02,UPI,shipped,2026-04-26,
OI3000266,2026-04-13 19:00:00,C01284,P00270,S068,4,40733.2,0.05,162932.8,COD,shipped,2026-04-26,NEW10
OI3000267,2026-04-26 20:04:00,C01240,P00707,S001,5,12328.05,0.0,61640.25,UPI,returned,2026-04-26,NEW10
OI3000268,2026-04-26 08:26:00,C00979,,S069,2,21781.35,0.2,41384.56,UPI,shipped,2026-04-26,FESTIVE20
OI3000269,2026-04-26 20:34:00,C00738,P00216,S041,5,38520.65,0.2,182973.09,WALLET,shipped,2026-04-26,
OI3000270,2026-04-26 06:46:00,C01733,P00407,S013,6,17806.09,0.0,96152.89,NETBANKING,delivered,2026-04-26,NEW10
OI3000271,2026-04-26 08:25:00,C02374,P00023,S068,1,19766.23,0.2,19766.23,NETBANKING,shipped,2026-04-26,
OI3000272,2026-04-26 08:29:00,C01427,P00502,S033,6,33644.21,0.2,181678.73,WALLET,cancelled,2026-04-26,
OI3000273,2026-04-26 07:54:00,C02074,P00017,S067,4,13696.86,0.0,49308.7,NETBANKING,cancelled,2026-04-26,
OI3000274,2026-04-26 21:10:00,C00020,P00506,S070,1,67853.0,0.1,54282.4,UPI,cancelled,2026-04-26,
OI3000275,2026-04-26 21:13:00,C01630,P00082,S037,5,67514.24,0.05,337571.2,WALLET,cancelled,2026-04-26,
OI3000276,2026-04-26 11:59:00,C01390,P00316,S005,1,22142.03,0.05,21034.93,NETBANKING,returned,2026-04-26,
OI3000277,2026-04-26 21:40:00,C01837,P00255,S017,5,44820.18,0.05,201690.81,WALLET,shipped,2026-04-26,
OI3000278,2026-04-26 02:06:00,C01278,P00678,S041,1,85826.41,0.0,68661.13,CARD,returned,2026-04-26,
OI3000279,2026-04-26 03:03:00,C00639,P00174,S060,1,73064.68,0.05,58451.74,WALLET,returned,2026-04-26,FESTIVE20
OI3000280,2026-04-26 10:20:00,C02326,P00373,S053,5,41626.23,0.0,187318.04,CARD,delivered,2026-04-26,FESTIVE20
OI3000281,2026-04-26 05:06:00,C01254,P00784,S015,3,19311.58,0.05,55038.0,CARD,returned,2026-04-26,
OI3000282,2026-04-26 02:13:00,C02143,P00327,S018,3,19431.16,0.0,52464.13,COD,delivered,2026-04-26,
OI3000283,2026-04-26 09:02:00,C00318,P00633,S055,4,26973.68,0.2,97105.25,UPI,shipped,2026-04-26,
OI3000284,2026-04-26 10:24:00,C00259,P00082,S002,3,67514.24,0.1,202542.72,NETBANKING,shipped,2026-04-26,
OI3000285,2026-04-26 12:15:00,C02037,P00724,S055,4,19761.05,0.1,63235.36,WALLET,shipped,2026-04-26,
OI3000286,2026-04-26 02:54:00,C00803,P00041,S007,3,70646.68,0.1,201343.04,NETBANKING,shipped,2026-04-26,
OI3000287,2026-04-26 16:10:00,C01623,P00571,S022,1,25003.47,0.05,23753.3,WALLET,cancelled,2026-04-26,
OI3000288,2026-04-26 09:31:00,C02245,P00675,S027,5,15278.52,0.2,68753.34,WALLET,shipped,2026-04-26,
OI3000289,2026-04-26 18:05:00,C02498,P00038,S004,1,73184.59,0.05,65866.13,CARD,cancelled,2026-04-26,FESTIVE20
OI3000290,2026-04-26 23:14:00,C00282,P00619,S058,5,59995.5,0.2,239982.0,COD,returned,2026-04-26,FESTIVE20
OI3000291,2026-04-26 20:28:00,C01281,P00412,S011,3,11828.04,0.2,35484.12,NETBANKING,delivered,2026-04-26,
OI3000292,2026-04-26 12:46:00,C00051,P00342,S052,6,2808.32,0.1,13479.94,CARD,delivered,2026-04-26,
OI3000293,2026-04-26 20:51:00,C01147,P00446,S036,1,86120.56,0.0,81814.53,UPI,delivered,2026-04-26,
OI3000294,2026-04-26 19:19:00,C02138,P00501,S042,6,25843.62,0.05,147308.63,NETBANKING,cancelled,2026-04-26,
OI3000295,2026-04-26 06:57:00,C00040,P00101,S005,2,19705.48,0.1,39410.96,COD,returned,2026-04-26,
OI3000296,2026-04-26 20:02:00,C01943,P00684,S019,6,19175.41,0.05,115052.46,UPI,returned,2026-04-26,
OI3000297,2026-04-26 08:14:00,C02329,P00357,S034,3,51437.39,0.2,146596.56,CARD,returned,2026-04-26,NEW10
OI3000298,2026-04-26 07:42:00,C00080,P00427,S046,6,87547.32,0.0,472755.53,CARD,shipped,2026-04-26,
OI3000299,2026-04-26 15:30:00,C01447,P00475,S043,1,2194.3,0.0,2194.3,NETBANKING,returned,2026-04-26,FESTIVE20
OI3000300,2026-04-26 15:09:00,C00823,P00559,S003,2,72217.82,0.2,115548.51,NETBANKING,delivered,2026-04-26,
OI3000301,2026-04-26 18:17:00,C01052,P00297,S054,5,59933.31,0.1,299666.55,WALLET,returned,2026-04-26,
OI3000302,2026-04-26 07:11:00,C02411,P00459,S006,6,26892.08,0.0,153284.86,WALLET,shipped,2026-04-26,NEW10
OI3000303,2026-04-26 21:20:00,C00227,P00603,S057,4,86592.47,0.0,329051.39,NETBANKING,cancelled,2026-04-26,
OI3000304,2026-04-26 15:20:00,C00344,P00329,S010,1,4843.15,0.1,4843.15,NETBANKING,cancelled,2026-04-26,
OI3000305,2026-04-26 03:04:00,C02391,P00237,S032,6,18616.48,0.1,106113.94,NETBANKING,returned,2026-04-26,
OI3000306,2026-04-26 13:48:00,C01691,P00014,S021,5,24907.63,0.1,99630.52,COD,cancelled,2026-04-26,
OI3000307,2026-04-26 09:13:00,C01406,P00024,S046,3,59644.64,0.0,143147.14,WALLET,cancelled,2026-04-26,
OI3000308,2026-04-26 03:48:00,C02001,P00031,S043,3,29725.2,0.0,84716.82,WALLET,cancelled,2026-04-26,
OI3000309,2026-04-26 07:23:00,C00590,P00378,S071,3,3535.63,0.0,10606.89,COD,cancelled,2026-04-26,
OI3000310,2026-04-26 19:39:00,C00600,P00053,S028,4,33861.69,0.05,121902.08,NETBANKING,shipped,2026-04-26,
OI3000311,2026-04-26 01:10:00,C00923,P00488,S004,5,9724.96,0.0,46193.56,WALLET,shipped,2026-04-26,
OI3000312,2026-04-26 05:45:00,C00508,P00736,S019,4,33429.26,0.05,120345.34,NETBANKING,returned,2026-04-26,
OI3000313,2026-04-14 06:00:00,C01082,P00776,S023,5,85783.24,0.05,407470.39,CARD,delivered,2026-04-26,NEW10
OI3000314,2026-04-07 20:00:00,C00372,P00425,S007,1,65862.3,0.0,65862.3,COD,cancelled,2026-04-26,NEW10
OI3000315,2026-04-26 07:33:00,C00592,P00170,S061,3,72347.53,0.1,195338.33,WALLET,cancelled,2026-04-26,NEW10
OI3000316,2026-04-26 02:09:00,C00341,P00145,S002,4,54447.66,0.1,217790.64,COD,delivered,2026-04-26,
OI3000317,2026-04-26 20:16:00,C00221,P00422,S049,2,64665.44,0.2,122864.34,WALLET,cancelled,2026-04-26,FESTIVE20
OI3000318,2026-04-26 09:02:00,C02453,P00283,S018,6,18851.23,0.05,113107.38,COD,delivered,2026-04-26,
OI3000319,2026-04-26 08:14:00,C02222,P00659,S040,2,78806.84,0.2,141852.31,WALLET,cancelled,2026-04-26,
OI3000320,2026-04-26 13:53:00,C01368,P00327,S065,3,19431.16,0.1,46634.78,UPI,returned,2026-04-26,
OI3000321,2026-04-26 00:13:00,C01647,P00584,S055,3,unknown,0.0,bad_amount,CARD,cancelled,2026-04-26,
OI3000322,2026-04-26 22:21:00,C01955,P00478,S013,6,82374.84,0.1,NaN_TEXT,NETBANKING,cancelled,2026-04-26,FESTIVE20
OI3000323,2026-04-26 04:41:00,C00497,P00185,S062,5,23407.15,0.05,111183.96,UPI,returned,2026-04-26,
OI3000324,2026-04-26 03:40:00,C00603,P00170,S068,3,72347.53,0.0,217042.59,UPI,returned,2026-04-26,
OI3000325,2026-04-26 21:27:00,C01822,P00161,S031,4,68133.99,0.05,218028.77,WALLET,cancelled,2026-04-26,NEW10
OI3000326,2026-04-26 06:34:00,C01647,P00579,S018,2,66545.66,0.0,126436.75,COD,cancelled,2026-04-26,
OI3000327,2026-04-26 14:25:00,C02247,P00340,S026,2,16426.26,0.0,26282.02,UPI,returned,2026-04-26,
OI3000328,2026-04-26 12:19:00,C00291,P00249,S073,6,39118.67,0.2,211240.82,UPI,shipped,2026-04-26,NEW10
OI3000329,2026-04-26 12:59:00,C00795,P00286,S067,1,86705.09,0.2,86705.09,WALLET,delivered,2026-04-26,FESTIVE20
OI3000330,2026-04-26 16:26:00,C00725,P00321,S036,1,11658.52,0.0,10492.67,NETBANKING,cancelled,2026-04-26,
OI3000331,2026-04-26 04:24:00,C00740,P00532,S065,2,14865.84,0.0,28245.1,CARD,returned,2026-04-26,NEW10
OI3000332,2026-04-26 18:01:00,C01922,P00002,S069,1,unknown,0.1,bad_amount,CARD,returned,2026-04-26,FESTIVE20
OI3000333,2026-04-26 07:09:00,C00042,P00713,S029,5,9697.27,0.0,43637.72,NETBANKING,cancelled,2026-04-26,
OI3000334,2026-04-26 15:52:00,C00098,P00427,S068,2,87547.32,0.05,140075.71,CARD,cancelled,2026-04-26,
OI3000335,2026-04-26 12:28:00,C02235,P00347,S036,5,5351.49,0.0,21405.96,CARD,shipped,2026-04-26,
OI3000336,2026-04-26 06:31:00,C01928,P00168,S036,4,unknown,0.05,bad_amount,COD,shipped,2026-04-26,
OI3000337,2026-04-26 17:41:00,C01557,P00308,S029,4,57581.59,0.2,184261.09,WALLET,returned,2026-04-26,
OI3000338,2026-04-26 23:04:00,C00626,P00606,S053,3,34480.9,0.2,82754.16,CARD,returned,2026-04-26,
OI3000339,2026-04-26 22:45:00,C02335,P00524,S057,1,19552.66,0.05,18575.03,NETBANKING,shipped,2026-04-26,
OI3000340,2026-04-26 22:30:00,C02306,P00053,S025,5,33861.69,0.0,169308.45,COD,delivered,2026-04-26,
OI3000341,2026-04-26 13:20:00,C00324,P00422,S025,6,64665.44,0.1,368593.01,NETBANKING,cancelled,2026-04-26,
OI3000342,2026-04-26 08:44:00,C00905,P00539,S017,6,10497.22,0.05,50386.66,CARD,shipped,2026-04-26,
OI3000343,2026-04-26 08:13:00,C02304,P00428,S008,1,68085.26,0.1,68085.26,CARD,returned,2026-04-26,NEW10
OI3000344,2026-04-26 13:28:00,C00258,P00055,S046,6,56384.75,0.05,338308.5,WALLET,cancelled,2026-04-26,
OI3000345,2026-04-26 06:57:00,C00998,P00012,S065,2,23734.04,0.0,47468.08,WALLET,returned,2026-04-26,
OI3000346,2026-04-10 21:00:00,C00588,P00424,S034,2,42885.89,0.0,77194.6,WALLET,shipped,2026-04-26,
OI3000347,2026-04-26 01:26:00,C01819,P00745,S036,6,26606.4,0.1,159638.4,CARD,cancelled,2026-04-26,
OI3000348,2026-04-26 00:05:00,C01770,P00119,S063,4,53756.74,0.2,193524.26,COD,returned,2026-04-26,NEW10
OI3000349,2026-04-26 14:11:00,C01819,P00118,S064,2,68692.94,0.1,109908.7,NETBANKING,shipped,2026-04-26,FESTIVE20
OI3000350,2026-04-26 07:31:00,C01244,P00789,S038,6,46207.17,0.2,263380.87,UPI,shipped,2026-04-26,NEW10
OI3000351,2026-04-26 08:36:00,C01171,P00584,S075,6,unknown,0.0,bad_amount,COD,delivered,2026-04-26,NEW10
OI3000352,2026-04-26 14:00:00,C01406,P00683,S051,2,30669.06,0.05,49070.5,COD,delivered,2026-04-26,FESTIVE20
OI3000353,2026-04-26 07:47:00,C00789,P00695,S074,5,78265.88,0.05,391329.4,COD,delivered,2026-04-26,
OI3000354,2026-04-26 10:59:00,C02148,P00348,S006,3,58959.99,0.05,159191.97,NETBANKING,shipped,2026-04-26,
OI3000355,2026-04-26 07:20:00,C00415,P00798,S032,3,76944.83,0.2,219292.77,UPI,cancelled,2026-04-26,
OI3000356,2026-04-26 18:59:00,C02039,P00009,S038,5,71925.36,0.1,323664.12,WALLET,delivered,2026-04-26,NEW10
OI3000357,2026-04-26 01:46:00,C02254,P00521,S040,5,86652.12,0.0,389934.54,WALLET,shipped,2026-04-26,
OI3000358,2026-04-26 07:44:00,C00843,P00640,S027,3,84098.93,0.05,201837.43,NETBANKING,delivered,2026-04-26,
OI3000359,2026-04-26 08:57:00,C01155,P00226,S061,4,61015.98,0.2,219657.53,NETBANKING,delivered,2026-04-26,
OI3000360,2026-04-26 11:03:00,C01797,P00501,S031,3,25843.62,0.1,69777.77,NETBANKING,shipped,2026-04-26,NEW10
OI3000361,2026-04-06 19:00:00,C00533,P00521,S028,1,86652.12,0.2,69321.7,UPI,shipped,2026-04-26,
OI3000362,2026-04-26 23:03:00,C01691,P00732,S073,5,42466.83,0.2,201717.44,CARD,returned,2026-04-26,
OI3000363,2026-04-26 18:16:00,C02083,P00284,S063,3,43325.42,0.05,103981.01,NETBANKING,cancelled,2026-04-26,
OI3000364,2026-04-26 15:30:00,C00678,P00712,S012,6,86349.23,0.1,492190.61,NETBANKING,delivered,2026-04-26,NEW10
OI3000365,2026-04-26 13:03:00,C00774,P00378,S001,3,3535.63,0.05,10076.55,WALLET,returned,2026-04-26,
OI3000366,2026-04-26 03:32:00,C02490,P00246,S019,2,88664.88,0.05,141863.81,NETBANKING,delivered,2026-04-26,FESTIVE20
OI3000367,2026-04-26 21:12:00,C00063,P00476,S008,4,18858.59,0.0,75434.36,UPI,cancelled,2026-04-26,
OI3000368,2026-04-26 10:22:00,C00821,P00323,S015,6,41464.68,0.05,199030.46,COD,returned,2026-04-26,
OI3000369,2026-04-26 00:09:00,C00096,P00441,S019,5,30411.38,0.0,152056.9,NETBANKING,delivered,2026-04-26,
OI3000370,2026-04-26 14:26:00,C01858,P00719,S022,5,37253.32,0.05,176953.27,CARD,delivered,2026-04-26,
OI3000371,2026-04-26 01:55:00,C02097,P00108,S051,1,65125.65,0.2,52100.52,CARD,shipped,2026-04-26,
OI3000372,2026-04-26 22:15:00,C01496,P00028,S059,1,37057.72,0.0,29646.18,COD,delivered,2026-04-26,NEW10
OI3000373,2026-04-26 11:27:00,C00495,P00306,S058,1,77109.64,0.05,73254.16,CARD,shipped,2026-04-26,NEW10
OI3000374,2026-04-26 00:30:00,C00933,P00500,S065,3,89625.7,0.05,255433.24,UPI,shipped,2026-04-26,
OI3000375,2026-04-26 05:59:00,C01784,P00532,S040,3,14865.84,0.0,40137.77,WALLET,cancelled,2026-04-26,NEW10
OI3000376,2026-04-26 08:07:00,C02369,P00457,S009,1,74186.35,0.05,74186.35,COD,delivered,2026-04-26,
OI3000377,2026-04-26 05:29:00,C00629,P00155,S056,6,50875.13,0.05,289988.24,UPI,shipped,2026-04-26,NEW10
OI3000378,2026-04-26 06:37:00,C01845,P00126,S005,6,59055.7,0.05,336617.49,CARD,delivered,2026-04-26,
OI3000379,2026-04-26 01:57:00,C00409,P00547,S067,4,5445.8,0.05,20694.04,NETBANKING,returned,2026-04-26,
OI3000380,2026-04-26 21:09:00,C01776,P00791,S047,3,54939.76,0.1,148337.35,NETBANKING,returned,2026-04-26,
OI3000381,2026-04-26 08:44:00,C02009,P00147,S005,5,53949.22,0.0,215796.88,CARD,returned,2026-04-26,
OI3000382,2026-04-26 11:00:00,C01617,P00582,S015,5,63334.8,0.2,253339.2,UPI,shipped,2026-04-26,
OI3000383,2026-04-26 20:10:00,C01006,P00107,S016,4,53454.24,0.1,213816.96,NETBANKING,shipped,2026-04-26,FESTIVE20
OI3000384,2026-04-26 10:49:00,C01795,P00762,S027,3,66417.68,0.05,159402.43,COD,shipped,2026-04-26,
OI3000385,2026-04-26 11:24:00,C00170,P00599,S019,3,42258.49,0.1,120436.7,CARD,returned,2026-04-26,NEW10
OI3000386,2026-04-26 19:33:00,C01207,P00182,S067,1,51122.18,0.2,48566.07,NETBANKING,cancelled,2026-04-26,NEW10
OI3000387,2026-04-26 18:34:00,C00481,P00039,S073,1,6961.32,0.05,6613.25,UPI,cancelled,2026-04-26,NEW10
OI3000388,2026-04-26 08:05:00,C02103,P00310,S056,4,1512.19,0.05,4839.01,COD,delivered,2026-04-26,
OI3000389,2026-04-26 04:21:00,C00660,P00097,S029,5,23401.12,0.2,93604.48,NETBANKING,shipped,2026-04-26,
OI3000390,2026-04-26 09:02:00,C00632,P00794,S015,6,79522.54,0.05,429421.72,UPI,shipped,2026-04-26,NEW10
OI3000391,2026-04-26 07:29:00,C02185,P00352,S056,2,47517.31,0.1,85531.16,WALLET,cancelled,2026-04-26,
OI3000392,2026-04-26 07:15:00,C01330,,S065,4,24215.81,0.05,92020.08,CARD,delivered,2026-04-26,NEW10
OI3000393,2026-04-26 02:18:00,C01860,P00288,S027,2,68471.77,0.0,123249.19,COD,returned,2026-04-26,
OI3000394,2026-04-26 02:33:00,C00900,P00391,S073,3,40752.6,0.0,116144.91,UPI,shipped,2026-04-26,
OI3000395,2026-04-26 13:25:00,C00823,P00027,S027,6,80091.77,0.05,384440.5,COD,cancelled,2026-04-26,
OI3000396,2026-04-26 04:25:00,C02044,P00778,S071,5,80127.23,0.1,380604.34,NETBANKING,returned,2026-04-26,
OI3000397,2026-04-26 12:50:00,C01932,P00140,S070,5,33601.76,0.2,159608.36,UPI,shipped,2026-04-26,
OI3000398,2026-04-26 04:50:00,C02455,P00682,S031,4,13191.5,0.2,47489.4,COD,returned,2026-04-26,FESTIVE20
OI3000399,2026-04-26 21:24:00,C01253,P00178,S027,1,unknown,0.05,bad_amount,CARD,delivered,2026-04-26,NEW10
OI3000400,2026-04-26 11:01:00,C02191,P00307,S012,2,9188.73,0.05,16539.71,CARD,cancelled,2026-04-26,
OI3000401,2026-04-26 02:57:00,C00074,P00156,S022,3,44208.86,0.2,106101.26,COD,shipped,2026-04-26,
OI3000402,2026-04-26 14:22:00,C00356,P00493,S022,1,67003.91,0.0,53603.13,COD,delivered,2026-04-26,
OI3000403,2026-04-26 16:31:00,C00857,P00765,S067,6,39553.0,0.2,225452.1,WALLET,delivered,2026-04-26,
OI3000404,2026-04-26 03:24:00,C01389,P00056,S050,4,26763.85,0.1,101702.63,COD,returned,2026-04-26,
OI3000405,2026-04-26 02:55:00,C00017,P00548,S018,5,17399.1,0.0,78295.95,UPI,cancelled,2026-04-26,
OI3000406,2026-04-26 13:12:00,C02050,P00192,S065,4,49831.34,0.1,199325.36,COD,cancelled,2026-04-26,
OI3000407,2026-04-26 06:39:00,C01906,P00236,S054,2,47950.2,0.05,91105.38,COD,delivered,2026-04-26,NEW10
OI3000408,2026-04-26 15:04:00,C00454,P00707,S014,6,12328.05,0.2,66571.47,COD,shipped,2026-04-26,NEW10
OI3000409,2026-04-26 04:34:00,C02210,P00682,S022,1,13191.5,0.1,12531.92,COD,delivered,2026-04-26,
OI3000410,2026-04-26 04:19:00,C00857,P00646,S006,1,54586.6,0.0,49127.94,NETBANKING,returned,2026-04-26,FESTIVE20
OI3000411,2026-04-26 10:44:00,C00758,P00798,S005,2,76944.83,0.1,153889.66,WALLET,returned,2026-04-26,NEW10
OI3000412,2026-04-26 06:41:00,C01660,P00726,S058,2,51078.66,0.2,81725.86,COD,cancelled,2026-04-26,
OI3000413,2026-04-26 23:13:00,C02047,P00671,S056,4,1549.6,0.2,6198.4,NETBANKING,shipped,2026-04-26,
OI3000414,2026-04-26 08:48:00,C01711,P00648,S044,5,62566.2,0.0,281547.9,WALLET,cancelled,2026-04-26,
OI3000415,2026-04-26 13:50:00,C01913,P00220,S022,2,30894.86,0.1,58700.23,COD,shipped,2026-04-26,
OI3000416,2026-04-26 22:14:00,C00519,P00172,S014,6,6407.28,0.05,30754.94,WALLET,delivered,2026-04-26,
OI3000417,2026-04-26 01:04:00,C01171,P00581,S063,4,1942.77,0.2,6216.86,COD,cancelled,2026-04-26,
OI3000418,2026-04-26 16:11:00,C00507,P00534,S033,4,37722.72,0.2,143346.34,UPI,returned,2026-04-26,
OI3000419,2026-04-26 10:20:00,C01623,P00178,S070,6,unknown,0.0,bad_amount,UPI,cancelled,2026-04-26,NEW10
OI3000420,2026-04-26 19:54:00,C00133,P00227,S064,4,57830.24,0.2,231320.96,COD,returned,2026-04-26,
OI3000421,2026-04-26 22:05:00,C00322,P00379,S030,6,50679.03,0.2,288870.47,NETBANKING,shipped,2026-04-26,
OI3000422,2026-04-26 16:19:00,C01369,P00692,S067,1,73427.15,0.05,58741.72,WALLET,shipped,2026-04-26,
OI3000423,2026-04-26 19:37:00,C01248,P00348,S002,6,58959.99,0.2,336071.94,CARD,cancelled,2026-04-26,
OI3000424,2026-04-26 02:59:00,C00497,P00759,S035,6,8490.8,0.05,40755.84,COD,delivered,2026-04-26,
OI3000425,2026-04-26 08:04:00,C01875,P00007,S007,2,26020.02,0.1,46836.04,WALLET,returned,2026-04-26,
OI3000426,2026-04-26 22:19:00,C02334,P00636,S023,5,21272.55,0.05,95726.48,WALLET,shipped,2026-04-26,FESTIVE20
OI3000427,2026-04-26 03:11:00,C00521,P00650,S013,2,19012.41,0.2,34222.34,NETBANKING,returned,2026-04-26,FESTIVE20
OI3000428,2026-04-26 15:43:00,C01441,P00139,S007,2,87469.0,0.2,139950.4,COD,delivered,2026-04-26,NEW10
OI3000429,2026-04-26 06:11:00,C01791,P00460,S025,1,58675.02,0.05,52807.52,WALLET,returned,2026-04-26,
OI3000430,2026-04-26 22:51:00,C01741,P00241,S064,5,12427.11,0.05,62135.55,CARD,cancelled,2026-04-26,
OI3000431,2026-04-26 17:41:00,C01712,P00247,S074,6,85045.12,0.05,510270.72,CARD,returned,2026-04-26,NEW10
OI3000432,2026-04-26 22:01:00,C00101,P00007,S019,4,26020.02,0.1,83264.06,WALLET,cancelled,2026-04-26,
